Open,High,Low,Close,Vol,MA_5,MA_21,SAR,BB_up,BB_mid,BB_low,OBV,macd,macdsignal,macdhist,fastk,fastd,RSI,MOM,TRIX,CCI,ADX,MA_9,resultado_binario
5249.0,5249.0,5248.5,5248.5,340,5248.8,5248.119047619048,5193.0,5249.45766969195,5248.15,5246.842330308049,-20088.0,0.2795062322093145,0.18889314339824162,0.09061308881107286,40.0,63.33333333333318,51.9912951152696,1.5,0.0004323107782200353,55.07246376820466,18.076036371616464,5248.552145845465,0
5248.5,5250.5,5248.5,5249.0,1090,5248.9,5248.238095238095,5193.0,5249.55854976855,5248.275,5246.99145023145,-18998.0,0.2864457114137622,0.22021462121230492,0.06623109020145726,40.0,34.999999999999844,54.809807901844955,1.0,0.00044866419228739574,110.80074487894271,17.235653488944102,5248.6333733410975,0
5249.0,5250.0,5248.0,5248.0,851,5248.6,5248.261904761905,5193.0,5249.55854976855,5248.275,5246.99145023145,-19849.0,0.22200433996385982,0.2205725649626159,0.0014317750012439179,0.0,21.66666666666651,48.65716764206825,0.5,0.00045369777659232113,35.89743589740199,16.133113657338782,5248.506698672878,1
5246.5,5248.0,5246.5,5248.0,800,5247.2,5248.047619047619,5193.0,5249.712453706424,5248.025,5246.3375462935755,-21237.0,-0.1588236621573742,0.01576956153357282,-0.174593223690947,57.14285714285714,26.917989417989258,50.580143730391825,-1.5,0.0003885272237713622,-67.6012461060426,17.110165888392036,5247.631635021129,1
5248.0,5248.0,5247.0,5247.0,393,5247.0,5247.976190476191,5193.0,5249.6791616493365,5247.95,5246.220838350663,-21630.0,-0.2065027816743168,-0.028684907108005107,-0.17781787456631168,40.0,36.54761904761889,45.110448556126194,-2.0,0.0003635421530256977,-70.707070707128,16.486852064129497,5247.505308016904,1
5247.0,5250.0,5247.0,5250.0,1452,5248.0,5248.071428571428,5193.0,5249.97959969876,5248.075,5246.17040030124,-20085.0,0.010961335927277105,-0.06958078711240719,0.08054212303968429,99.99999999999999,74.99999999999983,60.67764988619534,1.0,0.0003014017871505459,84.31372549016304,15.91376927136065,5248.002717704655,0
5251.0,5252.0,5250.0,5250.0,1202,5250.7,5248.833333333333,5193.0,5251.959884367979,5248.825,5245.690115632021,-18793.0,0.7239421297981607,0.48268793845661684,0.2412541913415439,20.0,49.52380952380935,55.40123413124881,3.0,0.00048793196127938643,71.67755991282884,21.51639149695291,5250.058681943975,0
5250.5,5251.0,5249.5,5251.0,815,5250.8,5248.928571428572,5193.0,5252.21955654449,5248.95,5245.68044345551,-17978.0,0.7665462719987772,0.5394596051650489,0.22708666683372836,60.0,50.476190476190304,59.89976642823982,3.5,0.000532046935908248,56.43410852717518,21.51676088562377,5250.24694555518,0
5251.0,5251.0,5249.5,5250.0,219,5250.5,5249.0952380952385,5193.0,5252.455592345692,5249.1,5245.744407654309,-18870.0,0.6909140972011301,0.603645602866081,0.08726849433504902,20.0,39.99999999999983,53.82779535572738,0.0,0.0006157607004064758,24.822695035478578,22.30761524376816,5250.238045155315,1
5246.5,5252.0,5246.0,5249.0,971,5248.6,5248.976190476191,5193.0,5252.557456029531,5249.075,5245.592543970469,-17695.0,0.11122586735564255,0.3978045412717476,-0.28657867391610503,50.0,24.99999999999983,50.11262916799206,-1.5,0.0006379042342352648,-62.56038647342071,20.657216091027898,5248.993879119522,1
5249.0,5252.5,5247.0,5248.5,976,5248.2,5249.047619047619,5193.0,5252.4655166745815,5249.175,5245.884483325419,-18671.0,0.055080537480534986,0.32925974051350504,-0.27417920303297005,38.46153846153846,35.042735042734876,48.133909079412675,-3.0,0.0006335195924522807,-41.94756554305391,20.023149019579257,5248.895103295617,1
5246.5,5256.5,5245.5,5254.5,16015,5246.9,5249.0,5193.0,5254.856652012585,5249.075,5243.293347987415,-2860.0,-0.24798193870446994,-0.23581537469263603,-0.012166564011833914,92.59259259259258,69.99463231347272,61.00350325274364,4.0,0.000415805725673124,102.0645161290408,20.176350737589445,5248.064987447908,1
5261.0,5261.0,5255.0,5257.5,9397,5261.1,5254.428571428572,5193.0,5267.576541002738,5254.8,5242.023458997262,20726.0,3.1314970175335475,2.7228174416212783,0.4086795759122692,21.73913043478261,52.17391304347808,53.76802607581836,0.5,0.002270105229484898,-9.431137724547343,13.594057382118615,5259.246674756651,1
5258.0,5259.5,5255.5,5259.5,6795,5261.3,5255.023809523809,5193.0,5267.967290140658,5255.325,5242.682709859341,27521.0,2.9881176188328027,2.7758774770635832,0.21224014176921946,39.130434782608695,36.23188405797083,56.4980138516686,1.0,0.0024670565439643966,-14.227642276402692,13.373990198464735,5259.297339805321,1
5260.5,5263.0,5259.0,5259.5,7608,5259.5,5256.0952380952385,5193.0,5268.360588468817,5256.55,5244.739411531184,34916.0,2.7562461249299304,2.795251256616454,-0.03900513168652342,42.85714285714286,43.27122153209092,55.980764203471445,0.5,0.002834288611408553,36.082474226834435,12.657292769330324,5259.530297475406,1
5260.0,5264.0,5258.5,5262.5,5686,5259.9,5256.833333333333,5193.0,5268.546742289393,5257.325,5246.103257710607,40602.0,2.8346775572972547,2.803136516752614,0.0315410405446408,71.42857142857143,54.037267080745174,60.11936025872062,3.5,0.003012572661398316,62.52189141859288,12.544436364250052,5260.124237980324,1
5263.0,5263.0,5254.5,5255.5,16858,5259.5,5257.238095238095,5193.0,5266.109993756647,5258.1,5250.090006243354,23744.0,2.305418109069251,2.7035928352159413,-0.39817472614669036,9.090909090909092,41.125541125540956,48.63041874325844,-2.5,0.003153264733479766,-70.87599544932438,11.80899821145814,5259.1993903842595,1
5255.0,5259.5,5254.5,5259.0,5221,5257.1,5258.523809523809,5193.0,5264.729805820793,5258.55,5252.370194179207,28321.0,1.355991153877767,2.083572330804206,-0.7275811769264391,58.333333333333336,31.635802469135637,53.83661791112988,-6.0,0.0033773137970705136,-41.552511415485554,10.260152326799718,5257.774087876741,1
5271.5,5273.0,5269.5,5270.0,6766,5271.9,5266.285714285715,5193.0,5280.048393758659,5266.625,5253.201606241341,67306.0,3.939968024014888,4.078755117919606,-0.13878709390471755,10.0,17.222222222222054,57.661364649673565,-2.0,0.006093549260843822,13.32523288780864,28.005470901064704,5270.87290387781,0
5267.5,5270.0,5266.0,5269.5,5522,5267.8,5269.880952380952,5193.0,5274.909815897179,5270.225,5265.5401841028215,47244.0,1.5966763492542668,2.4176279700803653,-0.8209516208260985,88.88888888888889,59.62962962962945,56.169226120745364,-2.5,0.006582704819257934,-46.284153005436416,19.49965544905412,5268.620728649053,0
5269.0,5269.5,5265.5,5265.5,5165,5267.7,5270.0,5193.0,5275.113737315492,5270.125,5265.136262684508,42079.0,1.2269297329467008,2.1794883226536323,-0.9525585897069315,0.0,42.962962962962784,47.22884250680905,-6.0,0.006536486754216142,-91.36669593209818,18.380843715114278,5267.996582919242,1
5264.0,5269.0,5263.5,5268.0,10592,5266.9,5269.642857142857,5193.0,5275.289935439404,5269.675,5264.060064560596,35229.0,0.7818654133379823,1.679821927273292,-0.8979565139353096,78.94736842105263,38.59649122806999,52.59814125258671,-1.5,0.006369501296643598,-61.90476190480533,17.631578652396325,5267.3578130683145,1
5269.5,5270.5,5266.0,5266.0,5528,5269.1,5268.928571428572,5193.0,5273.097726685865,5268.7,5264.302273314134,37090.0,0.782080720590784,1.190425820734116,-0.40834510014333203,0.0,56.81818181818164,47.415087967564695,-2.0,0.005932554615495356,-18.6666666667013,14.521569791619106,5268.269568186226,1
5262.5,5271.5,5261.5,5270.0,12763,5267.7,5268.261904761905,5193.0,5272.768346354529,5268.075,5263.381653645471,35687.0,0.41980845134094125,0.8814419234693626,-0.4616334721284213,86.36363636363636,33.54978354978338,54.045802661007,0.5,0.00565991534162702,6.796116504842292,14.866678452182626,5267.6125236391845,1
5275.5,5277.0,5269.5,5270.0,12801,5273.1,5269.166666666667,5193.0,5275.997892926129,5269.325,5262.652107073871,67492.0,1.611894927731555,1.3276138123180559,0.2842811154134992,4.545454545454546,49.45887445887428,51.104546954692445,-1.0,0.0052527157118564816,48.461538461514465,13.255969016302128,5271.5157053968705,0
5267.0,5274.0,5267.0,5274.0,9516,5270.0,5269.666666666667,5193.0,5276.619602219829,5269.675,5262.730397780171,61922.0,1.040971276604978,1.169435013822987,-0.12846373721800908,71.42857142857143,24.99999999999982,56.979512790661325,4.0,0.004949375782681287,28.57142857142362,11.832865008407532,5270.812832930558,0
5274.0,5275.0,5269.0,5271.5,9657,5272.4,5270.714285714285,5193.0,5277.43862656261,5270.85,5264.261373437391,55685.0,1.327038561342306,1.270458699264125,0.056579862078181,45.45454545454545,65.15151515151496,51.927441880383626,-1.5,0.004790649363961563,-10.586811857269266,12.646423946148527,5272.060170460446,0
5257.0,5261.0,5256.0,5260.5,9490,5257.6,5264.142857142857,5193.0,5273.72726105035,5263.775,5253.82273894965,-22272.0,-3.1637716499108137,-2.5762898674083816,-0.5874817825024321,91.66666666666667,41.66666666666648,42.398281671810686,-5.0,0.0007114564189114603,-42.79279279278978,18.354343888653297,5259.530295309623,0
5260.0,5260.5,5253.0,5256.0,14129,5257.8,5262.880952380952,5193.0,5271.880831519647,5262.5,5253.119168480353,-42636.0,-3.0987672478950117,-2.743358259314994,-0.35540898858001757,35.29411764705882,67.96128707893394,34.666976965081005,-8.0,9.060390455672973e-05,-86.77685950413289,18.808417737349714,5258.899388998159,1
5259.0,5261.0,5258.0,5260.0,6151,5259.0,5261.880952380952,5193.0,5269.482760234373,5261.425,5253.367239765627,-29028.0,-2.7102395248730318,-2.7725123205572384,0.06227279568420663,82.35294117647058,60.784313725489994,44.68126163123134,1.5,-0.0004832879633376308,9.288747346078798,20.148821040752374,5259.055608958823,1
5265.0,5266.0,5260.5,5260.5,7501,5262.5,5260.833333333333,5193.0,5267.069501540092,5260.65,5254.230498459908,-12628.0,-1.2550676965702223,-2.0520011163375522,0.7969334197673299,23.80952380952381,63.06471306471286,45.805729151946004,5.0,-0.001233768923292189,73.24074074074261,16.035137588150494,5261.357977429534,1
5260.5,5266.0,5259.5,5266.0,7629,5262.1,5260.357142857143,5193.0,5266.100630219676,5260.15,5254.199369780324,-10994.0,-0.7944965484684872,-1.5956483955437082,0.801151847075221,78.26086956521739,40.57971014492733,56.16008067060455,6.0,-0.0016076685837140836,95.07366482504793,15.036094449898117,5261.783284443921,1
5269.0,5270.0,5265.5,5267.0,5843,5269.8,5264.952380952381,5193.0,5273.51541742699,5265.4,5257.284582573009,2280.0,1.7671568870664487,1.2146256737317336,0.5525312133347151,17.64705882352941,47.95751633986907,52.429443634815364,2.0,-0.0008324748418164774,22.138992925520533,10.60528120631136,5268.365705668122,1
5266.0,5271.0,5266.0,5269.5,7890,5267.9,5266.309523809524,5193.0,5273.398681693044,5266.525,5259.651318306956,7177.0,1.4331957403201159,1.3298515874775778,0.10334415284253806,64.28571428571428,33.56092436974769,57.63725102019532,2.5,-0.000423081669764791,35.120274914135855,10.48305665909336,5268.119241302078,0
5268.0,5269.0,5265.5,5267.5,5183,5268.4,5266.976190476191,5193.0,5273.627716807164,5267.3,5260.972283192837,2816.0,1.2660817855967252,1.3547829451838989,-0.08870115958717362,35.71428571428571,52.38095238095216,51.94546904100604,-2.0,-2.537567510563221e-05,-60.59870550160137,9.492486754795552,5268.297051546664,1
5265.5,5271.0,5265.0,5269.0,12313,5267.1,5268.047619047619,5193.0,5271.75527776701,5268.2,5264.64472223299,12456.0,0.7250850725913551,1.0339288815630439,-0.3088438089716887,77.77777777777779,40.587580061264056,55.42497741006499,2.0,0.00033879307128614755,0.9803921568485442,10.398666290916784,5267.6016723135135,0
5269.5,5270.0,5265.5,5267.5,6300,5267.1,5268.166666666667,5193.0,5271.7356850124415,5268.25,5264.7643149875585,6156.0,0.6644403865675486,0.9600311825639448,-0.29559079599639626,61.111111111111114,58.57699805068205,51.5824851675336,0.5,0.0004100039767473973,-17.19901719898841,9.897060290039887,5267.581337850811,1
5261.0,5267.0,5260.0,5266.5,12501,5263.5,5267.190476190476,5193.0,5272.839329970305,5267.075,5261.310670029695,-11660.0,-0.5542713169652416,0.10187772344247364,-0.6561490404077153,80.0,35.49407114624484,51.379660250402445,-1.0,0.0004358047104524587,-52.71670457415974,11.847197664481985,5264.842172786954,0
5267.0,5268.0,5264.0,5264.5,5820,5263.2,5266.952380952381,5193.0,5272.215673909325,5266.725,5261.2343260906755,-17480.0,-0.5738192142889602,-0.03326166410381315,-0.5405575501851471,63.1578947368421,53.51639969488918,47.540827152603086,-3.5,0.00040359038937509695,-16.613924050586846,11.106092199143575,5264.773738229563,0
5264.0,5266.0,5262.0,5265.0,5707,5263.5,5266.642857142857,5193.0,5271.475431016708,5266.4,5261.324568983291,-11773.0,-0.5427092282689046,-0.13515117693683143,-0.4075580513320731,68.42105263157895,70.52631578947347,48.575265828813826,-0.5,0.00036998502455087845,-43.512974051902525,10.958973993288428,5264.81899058365,0
5267.0,5267.0,5263.0,5264.5,3946,5265.5,5266.190476190476,5193.0,5271.08051721449,5266.15,5261.219482785509,-7537.0,-0.3990773792975233,-0.22272925749968722,-0.17634812179783607,56.25,71.3815789473682,47.58615185061771,-4.5,0.00031661343395938957,-15.238095238054406,10.377795817995098,5265.104153973536,0
5264.0,5268.0,5263.5,5268.0,5729,5265.8,5266.238095238095,5193.0,5271.183974318109,5266.2,5261.216025681891,-1808.0,-0.15173607509768772,-0.20853062101928732,0.056794545921599604,100.0,81.9078947368419,54.17373119414124,0.5,0.00030159538180196677,57.64411027568972,9.92399937909533,5265.683323178829,0
5266.5,5266.5,5260.5,5261.0,8519,5265.3,5265.928571428572,5193.0,5270.970153254455,5265.75,5260.529846745545,-16591.0,-0.48512389753796015,-0.24900679720114235,-0.2361171003368178,6.666666666666667,57.77777777777757,42.139600005499084,-2.5,0.00025023512646438206,-89.49771689492509,10.569014551256233,5264.79732683445,1
5259.0,5264.5,5258.5,5263.5,8781,5261.2,5263.047619047619,5193.0,5268.07300686451,5262.9,5257.7269931354895,-14357.0,-1.301091668709887,-1.1418390947436907,-0.1592525739661963,86.66666666666667,37.77777777777758,50.216330270138265,-2.5,-0.000548449819737229,-14.141414141394499,14.462656350625078,5261.678609380194,1
5267.0,5267.5,5260.0,5260.5,9428,5266.5,5263.880952380952,5193.0,5270.586059366771,5264.025,5257.463940633228,-9690.0,0.45139188046596246,0.37605152537829817,0.07534035508766429,4.761904761904762,46.24542124542105,41.978790804326515,-5.0,-0.00041451023371497087,-64.25591098749449,10.88513323746155,5265.608987003654,1
5254.0,5263.0,5253.0,5262.5,13757,5257.3,5262.976190476191,5193.0,5272.494679344739,5263.1,5253.705320655262,-31943.0,-1.504928498571644,-0.6033537694972123,-0.9015747290744317,69.69696969696969,28.486219662690047,49.45451338608953,-4.5,-0.0006638553300852834,-63.39764201499778,15.53135297457064,5260.5798410766965,1
5265.0,5265.0,5263.0,5263.0,3305,5265.9,5264.238095238095,5193.0,5273.642363556646,5264.275,5254.907636443353,-22454.0,-0.08003156967151881,-0.33722952741971485,0.25719795774819604,21.05263157894737,53.806310648415725,48.852514704594206,-4.0,-0.0007155091282351478,3.6146215518610987,12.488506026372425,5263.755762324012,1
5263.5,5265.5,5261.0,5264.0,5627,5265.1,5264.261904761905,5193.0,5273.550935782718,5264.2,5254.849064217282,-16827.0,-0.04664535804022307,-0.2791126935438165,0.23246733550359344,33.333333333333336,40.98579782790291,50.36764070483319,3.5,-0.0007070217026949877,5.8008286898198955,11.9370406005611,5263.804609859209,1
5278.5,5280.5,5275.5,5276.5,9968,5280.5,5272.619047619048,5193.0,5283.6127266053945,5272.925,5262.237273394606,35933.0,3.802879475069858,3.2350041742726097,0.5678753007972484,13.043478260869565,40.02683843263535,57.64353409698203,3.5,0.0023828841682504986,34.96538081107138,31.62530085723559,5277.490357514821,1
5275.5,5277.5,5274.5,5276.5,3983,5274.8,5274.0,5193.0,5283.575774899795,5274.3,5265.0242251002055,40794.0,2.451269363209576,2.9038532693570214,-0.45258390614744526,57.89473684210526,37.235684519215745,56.737177458661925,3.0,0.003146649488594555,-5.072463768112687,30.014593321622048,5275.88805043807,1
5275.5,5277.5,5272.5,5274.5,9233,5275.1,5274.666666666667,5193.0,5283.469976525999,5274.95,5266.430023474,19033.0,2.042856475640292,2.6356912004637114,-0.5928347248234194,35.0,47.63157894736824,52.512606816642446,-6.0,0.003419675760119034,-48.605577689267626,30.292814001238973,5275.628352280365,1
5275.5,5279.5,5275.0,5279.5,6423,5276.3,5275.452380952381,5193.0,5283.511116597578,5275.775,5268.038883402422,31906.0,2.045290188445506,2.392667579476684,-0.34737739103117793,85.0,53.33333333333315,61.01970505811628,-3.0,0.003637110333398752,14.285714285711153,29.630165789199634,5276.302145459434,1
5283.0,5283.0,5280.5,5281.0,3305,5281.9,5278.833333333333,5193.0,5285.223431372452,5278.65,5272.076568627547,28159.0,2.520174795979983,2.5997339230172543,-0.07955912703727108,25.0,60.780885780885605,58.12835401983796,1.5,0.00485051173058082,51.24610591898411,30.368103334968925,5281.092725706471,1
5281.0,5286.0,5281.0,5285.0,5857,5282.5,5278.952380952381,5193.0,5286.105743297969,5278.975,5271.844256702032,34016.0,2.6853765208506957,2.6168624425839426,0.06851407826675304,83.33333333333334,60.353535353535186,65.37924534358505,3.5,0.004954670289336605,121.45048814504263,30.808569811901634,5281.874180565177,1
5291.5,5292.0,5287.5,5288.0,7047,5289.5,5284.809523809524,5193.0,5291.928236655079,5284.975,5278.021763344922,57009.0,3.4538953335031692,3.3175935976572477,0.13630173584592153,11.11111111111111,55.13227513227496,61.2062424029856,3.0,0.006193530471665376,66.66666666667165,37.473910902061746,5288.093880602655,0
5288.0,5290.0,5287.5,5289.5,4400,5289.6,5285.190476190476,5193.0,5292.326267998181,5285.425,5278.52373200182,61409.0,3.3742123807614917,3.3289173542780963,0.04529502648339534,44.44444444444444,48.51851851851834,63.9687545211296,4.0,0.006310321685787379,54.32445067789383,37.6394011706952,5288.375104482124,0
5289.0,5289.5,5287.5,5287.5,3816,5289.1,5285.523809523809,5193.0,5292.4705243521885,5285.7,5278.929475647811,57593.0,3.113785994644786,3.2858910823514345,-0.17210508770664834,0.0,18.518518518518345,58.03467551083491,2.0,0.0064071379358487945,23.595505618004456,37.793070705854845,5288.200083585699,0
5287.5,5290.0,5286.5,5289.5,6207,5289.2,5285.880952380952,5193.0,5292.775327706374,5286.1,5279.424672293627,63800.0,3.033807646608693,3.2354743952028864,-0.2016667485941932,54.54545454545455,32.99663299663282,61.84627338728921,4.0,0.006494905522025363,30.013831258650676,37.240631308142916,5288.460066868559,0
5289.0,5290.0,5285.5,5285.5,6550,5288.2,5286.476190476191,5193.0,5292.636328832666,5286.7,5280.763671167334,52018.0,2.477043693456835,3.029582303832231,-0.5525386103753958,0.0,33.33333333333316,51.16356024278572,-3.0,0.006614005106841958,-78.22736030827429,34.69108343722758,5287.954442795877,1
5284.5,5287.0,5284.0,5285.5,5455,5284.0,5286.976190476191,5193.0,5291.894491675121,5287.075,5282.255508324879,49397.0,0.8530866622731992,1.7776617184679235,-0.9245750561947244,70.0,37.916666666666494,52.09255504640421,-2.5,0.006373231616296771,-50.39447731753011,27.11247711046346,5285.455631815353,1
5289.0,5291.0,5286.5,5287.5,6378,5288.4,5287.333333333333,5193.0,5291.75,5287.25,5282.75,62707.0,1.1759036829425895,1.2484249493496886,-0.0725212664070991,36.36363636363637,65.08417508417492,53.92466535903364,4.5,0.005703496755038451,71.93675889326232,23.081928428467158,5287.743129053827,0
5287.5,5290.0,5285.5,5289.5,5571,5288.7,5287.357142857143,5193.0,5291.346427053376,5287.15,5282.953572946623,68278.0,1.2464155538464183,1.2480230702490345,-0.0016075164026161382,72.72727272727273,65.99326599326582,59.0218255921968,5.0,0.005626554094062541,65.65272496830968,22.174807832551615,5288.094503243062,0
5289.5,5290.5,5284.5,5285.0,6346,5288.2,5287.119047619048,5193.0,5291.277849926893,5287.0,5282.722150073107,61932.0,0.9459634973100037,1.1939203814280437,-0.24795688411803996,7.692307692307692,51.04895104895087,45.800337192727504,-3.0,0.00545857561875529,-22.914171656698006,20.9930578178399,5287.700482075559,0
5283.0,5288.0,5281.5,5287.0,7537,5284.5,5286.238095238095,5193.0,5290.923351349665,5286.375,5281.826648650335,62226.0,-0.03772547435164597,0.4530033454798975,-0.4907288198315435,84.61538461538461,45.94391962812997,52.27845285181688,-1.5,0.004734867289002409,-52.30669265757678,20.454429814725184,5285.73385396652,0
5287.0,5287.5,5284.0,5285.0,4516,5285.4,5286.476190476191,5193.0,5290.762177040367,5286.65,5282.537822959633,57710.0,-0.045633316980456584,0.28841173502118955,-0.33404505200164614,53.84615384615385,74.35897435897417,47.79122435111176,-2.5,0.0044278666122776755,-44.1567065073404,19.761414001216473,5285.789666538572,0
5282.5,5287.0,5281.5,5286.5,7244,5284.3,5286.166666666667,5193.0,5290.699999997992,5286.1,5281.500000002009,60630.0,-0.3885064165260701,-0.16546666382448955,-0.22303975270158055,90.9090909090909,40.740740740740556,52.4340143389033,2.0,0.0035746010137671647,-8.022922636088516,18.090951279524294,5284.897637931359,0
5285.5,5287.0,5282.5,5283.0,2923,5284.4,5285.857142857143,5193.0,5290.268952022034,5285.725,5281.181047977967,55512.0,-0.4426910103284172,-0.2402822197544905,-0.2024087905739267,25.0,63.63636363636345,44.65218618269692,0.5,0.0032492139763862227,-42.92237442922921,16.73114370180191,5284.69448827607,1
5283.0,5285.0,5282.5,5284.0,3815,5283.7,5284.309523809524,5193.0,5287.092995585534,5284.375,5281.657004414466,59861.0,-0.5935977999242823,-0.5153496040499095,-0.07824819587437282,66.66666666666667,55.55555555555537,47.90303701744207,1.5,0.002119970404490523,-16.39344262304429,18.344570956375758,5283.869215947714,1
5284.0,5284.5,5281.5,5282.0,3784,5283.3,5284.261904761905,5193.0,5287.1568883712625,5284.25,5281.3431116287375,56077.0,-0.7117281561495474,-0.5546253144698371,-0.15710284167971034,12.5,41.20370370370352,42.366198264820845,-4.5,0.001965342095289202,-103.70370370370371,18.78847924842727,5283.4953727581715,1
5282.5,5284.0,5281.0,5283.5,3604,5283.1,5284.0952380952385,5193.0,5286.990581644108,5284.175,5281.359418355893,63459.0,-0.6720056818876401,-0.603984935653247,-0.06802074623439314,66.66666666666667,44.90740740740722,47.40243141435492,0.5,0.0016699218469584665,-64.12966878087404,19.656022405159852,5283.41703856523,0
5283.5,5284.0,5282.5,5282.5,1367,5283.0,5284.0952380952385,5193.0,5286.536503430814,5283.95,5281.363496569185,62092.0,-0.7093396724949343,-0.6250558830215844,-0.08428378947334991,44.44444444444444,55.55555555555537,44.472845744108284,-0.5,0.0015273163465723272,-51.85185185186032,19.74598558303158,5283.2336308521835,1
5283.0,5286.5,5283.0,5284.0,5178,5283.0,5283.952380952381,5193.0,5285.977154104476,5283.8,5281.622845895525,67270.0,-0.6108481873870915,-0.6222143438946859,0.011366156507594427,58.333333333333336,56.481481481481296,49.51318216488994,0.0,0.001395041905349892,81.48148148141348,18.42728611002514,5283.386904681747,1
5287.0,5287.0,5283.5,5284.5,4112,5287.2,5284.809523809524,5193.0,5289.020055295391,5284.725,5280.42994470461,57907.0,0.47615066663274774,0.17169308384035387,0.3044575827923939,14.285714285714285,43.492063492063295,47.777030611317365,2.5,0.0010905290863894024,-2.6070763500837315,16.64901178061033,5286.021200740892,1
5284.0,5287.0,5283.0,5286.0,3007,5284.6,5284.642857142857,5193.0,5289.031680854731,5284.725,5280.418319145269,60295.0,0.10201645457982522,0.13512595298772123,-0.03310949840789601,53.84615384615385,22.393162393162196,52.503664444147546,3.5,0.000948677300205425,4.5901639344475,15.35870474015924,5285.162854779336,0
5287.5,5288.0,5285.0,5285.5,4035,5286.1,5285.119047619048,5193.0,5289.782331113743,5285.175,5280.567668886258,51505.0,0.3854346335720038,0.2593373678540811,0.12609726571792268,37.5,66.66666666666647,50.194704525149426,-3.0,0.0008869260537336388,-0.8888888888419993,14.757290491404643,5285.96738164702,1
5284.0,5286.5,5283.5,5285.5,1813,5284.9,5285.714285714285,5193.0,5289.478817420045,5285.875,5282.271182579955,48997.0,-0.013208311223024793,0.12298263767648082,-0.13619094889950561,77.77777777777779,61.111111111110915,50.83310353113756,-0.5,0.0007116880748503362,4.929577464778897,12.533244755596987,5285.194817035581,1
5291.5,5292.5,5290.0,5290.0,2815,5292.1,5289.9047619047615,5193.0,5293.825684867336,5290.175,5286.524315132664,44892.0,1.3341339954477007,1.3929013991689845,-0.05876740372128375,10.0,40.70707070707052,52.12592884209436,-1.5,0.001807059340985795,-1.8372703411811004,18.251572058018656,5291.114112160459,0
5290.5,5293.5,5290.0,5292.5,2459,5291.9,5290.285714285715,5193.0,5293.61490291341,5290.525,5287.435097086589,47351.0,1.3665354062759434,1.3876282005903762,-0.021092794314432783,62.5,39.31818181818163,59.75366375309945,2.5,0.0018775808808824124,73.86091127107686,18.60855386906502,5291.391289728367,0
5293.5,5293.5,5290.5,5290.5,2248,5292.2,5291.261904761905,5193.0,5293.881797776586,5291.35,5288.818202223415,46611.0,1.1448577547544119,1.325515320481018,-0.18065756572660607,0.0,36.66666666666648,50.28043595890873,-3.0,0.0021895695996754228,-14.066193853410804,19.746547863574175,5291.816697818191,0
5288.0,5290.0,5287.5,5289.0,2619,5287.4,5290.5,5193.0,5295.024722213913,5290.525,5286.025277786086,33077.0,-0.3892956951594897,0.23316333616755205,-0.6224590313270417,57.14285714285714,35.71428571428552,48.38092556083269,-3.5,0.00199944337762048,-48.219497956782924,15.906864749152321,5288.697187546281,0
5288.5,5290.0,5287.5,5288.5,1748,5288.0,5290.380952380952,5193.0,5295.021688004864,5290.4,5285.7783119951355,31329.0,-0.3826985088562651,0.01419390275798961,-0.3968924116142547,70.0,69.04761904761887,46.52225427524922,-4.5,0.0018499476968969475,-41.710914454211576,13.98392863563835,5288.70620002962,0
5281.5,5282.5,5279.0,5282.0,5970,5281.2,5284.476190476191,5193.0,5290.442737681675,5284.25,5278.057262318325,25101.0,-2.1632481023843866,-1.979741464432745,-0.18350663795164168,88.88888888888889,76.3888888888887,38.54522519158546,-0.5,-0.00037792751400589353,-49.04688304997391,29.060123124488694,5281.988839120687,1
5292.0,5292.0,5289.5,5290.0,3239,5291.9,5288.690476190476,5193.0,5295.475729529918,5289.05,5282.624270470083,45617.0,1.6339497518483768,1.4464740650169026,0.1874756868314742,11.11111111111111,39.15343915343898,54.09594655154484,-0.5,9.769277029558765e-05,-21.21212121213594,23.410419103147486,5291.1120097032,1
5290.5,5292.0,5289.5,5291.5,2861,5291.7,5289.166666666667,5193.0,5295.1506110786595,5289.525,5283.89938892134,48478.0,1.578608009058371,1.4729008538251962,0.10570715523317475,50.0,29.894179894179718,59.00243930595056,0.5,0.0002297080245350358,-6.913580246879347,22.250338099583555,5291.18960776256,0
5291.5,5292.0,5290.5,5290.5,1058,5291.1,5289.928571428572,5193.0,5294.568564577028,5290.25,5285.931435422972,48712.0,1.4029264198206874,1.4723850782189047,-0.0694586583982173,25.0,45.833333333333165,54.063203701174814,0.0,0.00047873424149358357,-36.42276422763125,20.17284609830325,5291.181348968038,1
5290.5,5292.0,5289.0,5291.5,4105,5291.1,5290.309523809524,5193.0,5294.303664874316,5290.55,5286.796335125684,52817.0,1.345883977097401,1.447084857994604,-0.10120088089720314,83.33333333333334,56.94444444444428,57.33037372137573,0.5,0.000592355286421764,-64.88413547237637,19.294944553613522,5291.24507917443,0
5291.0,5292.0,5289.5,5290.5,2846,5291.2,5290.547619047619,5193.0,5293.897098655918,5290.775,5287.652901344081,49971.0,1.2060828156800198,1.3988844495316872,-0.19280163385166738,50.0,52.77777777777761,53.25161078514796,-2.0,0.0006949389087740343,-79.82456140339335,18.479750262115918,5291.096063339544,1
