Data,media
2023-01-05 09:52:37,107162.5
2023-01-05 09:52:38,107165.0
2023-01-05 09:52:39,107162.5
2023-01-05 09:52:40,107162.5
2023-01-05 09:52:41,107162.5
2023-01-05 09:52:42,107165.0
2023-01-05 09:52:43,107165.0
2023-01-05 09:52:44,107165.0
2023-01-05 09:52:45,107160.0
2023-01-05 09:52:46,107167.5
2023-01-05 09:52:47,107172.5
2023-01-05 09:52:48,107182.5
2023-01-05 09:52:49,107192.5
2023-01-05 09:52:50,107200.0
2023-01-05 09:52:51,107190.0
2023-01-05 09:52:52,107187.5
2023-01-05 09:52:53,107190.0
2023-01-05 09:52:54,107195.0
2023-01-05 09:52:55,107195.0
2023-01-05 09:52:56,107190.0
2023-01-05 09:52:57,107182.5
2023-01-05 09:52:58,107190.0
2023-01-05 09:52:59,107192.5
2023-01-05 09:53:00,107180.0
2023-01-05 09:53:01,107182.5
2023-01-05 09:53:02,107197.5
2023-01-05 09:53:03,107200.0
2023-01-05 09:53:04,107202.5
2023-01-05 09:53:05,107197.5
2023-01-05 09:53:06,107200.0
2023-01-05 09:53:07,107200.0
2023-01-05 09:53:08,107202.5
2023-01-05 09:53:09,107205.0
2023-01-05 09:53:10,107205.0
2023-01-05 09:53:11,107205.0
2023-01-05 09:53:12,107205.0
2023-01-05 09:53:13,107205.0
2023-01-05 09:53:14,107205.0
2023-01-05 09:53:15,107205.0
2023-01-05 09:53:16,107222.5
2023-01-05 09:53:17,107215.0
2023-01-05 09:53:18,107220.0
2023-01-05 09:53:19,107217.5
2023-01-05 09:53:20,107217.5
2023-01-05 09:53:21,107217.5
2023-01-05 09:53:22,107227.5
2023-01-05 09:53:23,107230.0
2023-01-05 09:53:24,107220.0
2023-01-05 09:53:25,107225.0
2023-01-05 09:53:26,107227.5
2023-01-05 09:53:27,107225.0
2023-01-05 09:53:28,107225.0
2023-01-05 09:53:29,107230.0
2023-01-05 09:53:30,107225.0
2023-01-05 09:53:31,107225.0
2023-01-05 09:53:32,107235.0
2023-01-05 09:53:33,107240.0
2023-01-05 09:53:34,107232.5
2023-01-05 09:53:35,107232.5
2023-01-05 09:53:36,107237.5
2023-01-05 09:53:37,107237.5
2023-01-05 09:53:38,107237.5
2023-01-05 09:53:39,107237.5
2023-01-05 09:53:40,107242.5
2023-01-05 09:53:41,107247.5
2023-01-05 09:53:42,107250.0
2023-01-05 09:53:43,107245.0
2023-01-05 09:53:44,107235.0
2023-01-05 09:53:45,107227.5
2023-01-05 09:53:46,107232.5
2023-01-05 09:53:47,107235.0
2023-01-05 09:53:48,107235.0
2023-01-05 09:53:49,107235.0
2023-01-05 09:53:50,107235.0
2023-01-05 09:53:51,107237.5
2023-01-05 09:53:52,107240.0
2023-01-05 09:53:53,107240.0
2023-01-05 09:53:54,107237.5
2023-01-05 09:53:55,107240.0
2023-01-05 09:53:56,107240.0
2023-01-05 09:53:57,107242.5
2023-01-05 09:53:58,107242.5
2023-01-05 09:53:59,107242.5
2023-01-05 09:54:00,107245.0
2023-01-05 09:54:01,107255.0
2023-01-05 09:54:02,107255.0
2023-01-05 09:54:03,107255.0
2023-01-05 09:54:04,107255.0
2023-01-05 09:54:05,107255.0
2023-01-05 09:54:06,107255.0
2023-01-05 09:54:07,107260.0
2023-01-05 09:54:08,107267.5
2023-01-05 09:54:09,107267.5
2023-01-05 09:54:10,107267.5
2023-01-05 09:54:11,107267.5
2023-01-05 09:54:12,107265.0
2023-01-05 09:54:13,107267.5
2023-01-05 09:54:14,107267.5
2023-01-05 09:54:15,107265.0
2023-01-05 09:54:16,107265.0
2023-01-05 09:54:17,107267.5
2023-01-05 09:54:18,107267.5
2023-01-05 09:54:19,107270.0
2023-01-05 09:54:20,107267.5
2023-01-05 09:54:21,107267.5
2023-01-05 09:54:22,107267.5
2023-01-05 09:54:23,107267.5
2023-01-05 09:54:24,107275.0
2023-01-05 09:54:25,107277.5
2023-01-05 09:54:26,107275.0
2023-01-05 09:54:27,107272.5
2023-01-05 09:54:28,107275.0
2023-01-05 09:54:29,107277.5
2023-01-05 09:54:30,107277.5
2023-01-05 09:54:31,107280.0
2023-01-05 09:54:32,107277.5
2023-01-05 09:54:33,107280.0
2023-01-05 09:54:34,107285.0
2023-01-05 09:54:35,107290.0
2023-01-05 09:54:36,107295.0
2023-01-05 09:54:37,107290.0
2023-01-05 09:54:38,107292.5
2023-01-05 09:54:39,107295.0
2023-01-05 09:54:40,107295.0
2023-01-05 09:54:41,107295.0
2023-01-05 09:54:42,107297.5
2023-01-05 09:54:43,107297.5
2023-01-05 09:54:44,107300.0
2023-01-05 09:54:45,107312.5
2023-01-05 09:54:46,107322.5
2023-01-05 09:54:47,107322.5
2023-01-05 09:54:48,107322.5
2023-01-05 09:54:49,107322.5
2023-01-05 09:54:50,107327.5
2023-01-05 09:54:51,107332.5
2023-01-05 09:54:52,107337.5
2023-01-05 09:54:53,107335.0
2023-01-05 09:54:54,107340.0
2023-01-05 09:54:55,107337.5
2023-01-05 09:54:56,107340.0
2023-01-05 09:54:57,107335.0
2023-01-05 09:54:58,107335.0
2023-01-05 09:54:59,107340.0
2023-01-05 09:55:00,107342.5
2023-01-05 09:55:01,107342.5
2023-01-05 09:55:02,107340.0
2023-01-05 09:55:03,107337.5
2023-01-05 09:55:04,107330.0
2023-01-05 09:55:05,107342.5
2023-01-05 09:55:06,107355.0
2023-01-05 09:55:07,107360.0
2023-01-05 09:55:08,107365.0
2023-01-05 09:55:09,107370.0
2023-01-05 09:55:10,107367.5
2023-01-05 09:55:11,107380.0
2023-01-05 09:55:12,107380.0
2023-01-05 09:55:13,107400.0
2023-01-05 09:55:14,107415.0
2023-01-05 09:55:15,107417.5
2023-01-05 09:55:16,107420.0
2023-01-05 09:55:17,107407.5
2023-01-05 09:55:18,107410.0
2023-01-05 09:55:19,107410.0
2023-01-05 09:55:20,107407.5
2023-01-05 09:55:21,107415.0
2023-01-05 09:55:22,107432.5
2023-01-05 09:55:23,107435.0
2023-01-05 09:55:24,107427.5
2023-01-05 09:55:25,107425.0
2023-01-05 09:55:26,107425.0
2023-01-05 09:55:27,107425.0
2023-01-05 09:55:28,107422.5
2023-01-05 09:55:29,107425.0
2023-01-05 09:55:30,107425.0
2023-01-05 09:55:31,107420.0
2023-01-05 09:55:32,107390.0
2023-01-05 09:55:33,107410.0
2023-01-05 09:55:34,107407.5
2023-01-05 09:55:35,107400.0
2023-01-05 09:55:36,107402.5
2023-01-05 09:55:37,107415.0
2023-01-05 09:55:38,107415.0
2023-01-05 09:55:39,107415.0
2023-01-05 09:55:40,107422.5
2023-01-05 09:55:41,107422.5
2023-01-05 09:55:42,107422.5
2023-01-05 09:55:43,107422.5
2023-01-05 09:55:44,107422.5
2023-01-05 09:55:45,107427.5
2023-01-05 09:55:46,107430.0
2023-01-05 09:55:47,107422.5
2023-01-05 09:55:48,107427.5
2023-01-05 09:55:49,107432.5
2023-01-05 09:55:50,107435.0
2023-01-05 09:55:51,107435.0
2023-01-05 09:55:52,107445.0
2023-01-05 09:55:53,107442.5
2023-01-05 09:55:54,107427.5
2023-01-05 09:55:55,107422.5
2023-01-05 09:55:56,107417.5
2023-01-05 09:55:57,107420.0
2023-01-05 09:55:58,107420.0
2023-01-05 09:55:59,107420.0
2023-01-05 09:56:00,107410.0
2023-01-05 09:56:01,107395.0
2023-01-05 09:56:02,107392.5
2023-01-05 09:56:03,107395.0
2023-01-05 09:56:04,107390.0
2023-01-05 09:56:05,107375.0
2023-01-05 09:56:06,107365.0
2023-01-05 09:56:07,107400.0
2023-01-05 09:56:08,107427.5
2023-01-05 09:56:09,107435.0
2023-01-05 09:56:10,107440.0
2023-01-05 09:56:11,107437.5
2023-01-05 09:56:12,107437.5
2023-01-05 09:56:13,107432.5
2023-01-05 09:56:14,107432.5
2023-01-05 09:56:15,107432.5
2023-01-05 09:56:16,107430.0
2023-01-05 09:56:17,107422.5
2023-01-05 09:56:18,107430.0
2023-01-05 09:56:19,107427.5
2023-01-05 09:56:20,107425.0
2023-01-05 09:56:21,107427.5
2023-01-05 09:56:22,107430.0
2023-01-05 09:56:23,107422.5
2023-01-05 09:56:24,107415.0
2023-01-05 09:56:25,107410.0
2023-01-05 09:56:26,107420.0
2023-01-05 09:56:27,107420.0
2023-01-05 09:56:28,107410.0
2023-01-05 09:56:29,107407.5
2023-01-05 09:56:30,107410.0
2023-01-05 09:56:31,107410.0
2023-01-05 09:56:32,107407.5
2023-01-05 09:56:33,107407.5
2023-01-05 09:56:34,107410.0
2023-01-05 09:56:35,107417.5
2023-01-05 09:56:36,107425.0
2023-01-05 09:56:37,107430.0
2023-01-05 09:56:38,107430.0
2023-01-05 09:56:39,107435.0
2023-01-05 09:56:40,107432.5
2023-01-05 09:56:41,107432.5
2023-01-05 09:56:42,107437.5
2023-01-05 09:56:43,107435.0
2023-01-05 09:56:44,107435.0
2023-01-05 09:56:45,107425.0
2023-01-05 09:56:46,107422.5
2023-01-05 09:56:47,107422.5
2023-01-05 09:56:48,107420.0
2023-01-05 09:56:49,107417.5
2023-01-05 09:56:50,107402.5
2023-01-05 09:56:51,107390.0
2023-01-05 09:56:52,107385.0
2023-01-05 09:56:53,107380.0
2023-01-05 09:56:54,107380.0
2023-01-05 09:56:55,107380.0
2023-01-05 09:56:56,107377.5
2023-01-05 09:56:57,107377.5
2023-01-05 09:56:58,107380.0
2023-01-05 09:56:59,107375.0
2023-01-05 09:57:00,107365.0
2023-01-05 09:57:01,107352.5
2023-01-05 09:57:02,107352.5
2023-01-05 09:57:03,107350.0
2023-01-05 09:57:04,107350.0
2023-01-05 09:57:05,107335.0
2023-01-05 09:57:06,107327.5
2023-01-05 09:57:07,107335.0
2023-01-05 09:57:08,107335.0
2023-01-05 09:57:09,107332.5
2023-01-05 09:57:10,107340.0
2023-01-05 09:57:11,107327.5
2023-01-05 09:57:12,107330.0
2023-01-05 09:57:13,107340.0
2023-01-05 09:57:14,107345.0
2023-01-05 09:57:15,107357.5
2023-01-05 09:57:16,107355.0
2023-01-05 09:57:17,107352.5
2023-01-05 09:57:18,107355.0
2023-01-05 09:57:19,107357.5
2023-01-05 09:57:20,107360.0
2023-01-05 09:57:21,107355.0
2023-01-05 09:57:22,107332.5
2023-01-05 09:57:23,107325.0
2023-01-05 09:57:24,107327.5
2023-01-05 09:57:25,107322.5
2023-01-05 09:57:26,107325.0
2023-01-05 09:57:27,107337.5
2023-01-05 09:57:28,107345.0
2023-01-05 09:57:29,107332.5
2023-01-05 09:57:30,107347.5
2023-01-05 09:57:31,107352.5
2023-01-05 09:57:32,107350.0
2023-01-05 09:57:33,107355.0
2023-01-05 09:57:34,107355.0
2023-01-05 09:57:35,107360.0
2023-01-05 09:57:36,107355.0
2023-01-05 09:57:37,107360.0
2023-01-05 09:57:38,107365.0
2023-01-05 09:57:39,107365.0
2023-01-05 09:57:40,107362.5
2023-01-05 09:57:41,107360.0
2023-01-05 09:57:42,107360.0
2023-01-05 09:57:43,107360.0
2023-01-05 09:57:44,107365.0
2023-01-05 09:57:45,107367.5
2023-01-05 09:57:46,107367.5
2023-01-05 09:57:47,107365.0
2023-01-05 09:57:48,107362.5
2023-01-05 09:57:49,107362.5
2023-01-05 09:57:50,107362.5
2023-01-05 09:57:51,107365.0
2023-01-05 09:57:52,107365.0
2023-01-05 09:57:53,107357.5
2023-01-05 09:57:54,107360.0
2023-01-05 09:57:55,107365.0
2023-01-05 09:57:56,107365.0
2023-01-05 09:57:57,107360.0
2023-01-05 09:57:58,107345.0
2023-01-05 09:57:59,107345.0
2023-01-05 09:58:00,107342.5
2023-01-05 09:58:01,107350.0
2023-01-05 09:58:02,107357.5
2023-01-05 09:58:03,107360.0
2023-01-05 09:58:04,107360.0
2023-01-05 09:58:05,107360.0
2023-01-05 09:58:06,107362.5
2023-01-05 09:58:07,107362.5
2023-01-05 09:58:08,107360.0
2023-01-05 09:58:09,107367.5
2023-01-05 09:58:10,107360.0
2023-01-05 09:58:11,107362.5
2023-01-05 09:58:12,107362.5
2023-01-05 09:58:13,107365.0
2023-01-05 09:58:14,107370.0
2023-01-05 09:58:15,107365.0
2023-01-05 09:58:16,107365.0
2023-01-05 09:58:17,107367.5
2023-01-05 09:58:18,107370.0
2023-01-05 09:58:19,107377.5
2023-01-05 09:58:20,107387.5
2023-01-05 09:58:21,107377.5
2023-01-05 09:58:22,107380.0
2023-01-05 09:58:23,107367.5
2023-01-05 09:58:24,107347.5
2023-01-05 09:58:25,107342.5
2023-01-05 09:58:26,107342.5
2023-01-05 09:58:27,107345.0
2023-01-05 09:58:28,107352.5
2023-01-05 09:58:29,107355.0
2023-01-05 09:58:30,107352.5
2023-01-05 09:58:31,107360.0
2023-01-05 09:58:32,107370.0
2023-01-05 09:58:33,107372.5
2023-01-05 09:58:34,107367.5
2023-01-05 09:58:35,107367.5
2023-01-05 09:58:36,107362.5
2023-01-05 09:58:37,107360.0
2023-01-05 09:58:38,107357.5
2023-01-05 09:58:39,107350.0
2023-01-05 09:58:40,107337.5
2023-01-05 09:58:41,107345.0
2023-01-05 09:58:42,107345.0
2023-01-05 09:58:43,107347.5
2023-01-05 09:58:44,107355.0
2023-01-05 09:58:45,107360.0
2023-01-05 09:58:46,107365.0
2023-01-05 09:58:47,107365.0
2023-01-05 09:58:48,107365.0
2023-01-05 09:58:49,107367.5
2023-01-05 09:58:50,107395.0
2023-01-05 09:58:51,107415.0
2023-01-05 09:58:52,107407.5
2023-01-05 09:58:53,107405.0
2023-01-05 09:58:54,107412.5
2023-01-05 09:58:55,107427.5
2023-01-05 09:58:56,107455.0
2023-01-05 09:58:57,107467.5
2023-01-05 09:58:58,107457.5
2023-01-05 09:58:59,107455.0
2023-01-05 09:59:00,107460.0
2023-01-05 09:59:01,107467.5
2023-01-05 09:59:02,107472.5
2023-01-05 09:59:03,107475.0
2023-01-05 09:59:04,107475.0
2023-01-05 09:59:05,107475.0
2023-01-05 09:59:06,107475.0
2023-01-05 09:59:07,107472.5
2023-01-05 09:59:08,107477.5
2023-01-05 09:59:09,107485.0
2023-01-05 09:59:10,107495.0
2023-01-05 09:59:11,107500.0
2023-01-05 09:59:12,107492.5
2023-01-05 09:59:13,107487.5
2023-01-05 09:59:14,107477.5
2023-01-05 09:59:15,107472.5
2023-01-05 09:59:16,107465.0
2023-01-05 09:59:17,107457.5
2023-01-05 09:59:18,107460.0
2023-01-05 09:59:19,107462.5
2023-01-05 09:59:20,107460.0
2023-01-05 09:59:21,107457.5
2023-01-05 09:59:22,107455.0
2023-01-05 09:59:23,107462.5
2023-01-05 09:59:24,107475.0
2023-01-05 09:59:25,107482.5
2023-01-05 09:59:26,107482.5
2023-01-05 09:59:27,107482.5
2023-01-05 09:59:28,107470.0
2023-01-05 09:59:29,107460.0
2023-01-05 09:59:30,107455.0
2023-01-05 09:59:31,107452.5
2023-01-05 09:59:32,107445.0
2023-01-05 09:59:33,107437.5
2023-01-05 09:59:34,107435.0
2023-01-05 09:59:35,107432.5
2023-01-05 09:59:36,107435.0
2023-01-05 09:59:37,107435.0
2023-01-05 09:59:38,107420.0
2023-01-05 09:59:39,107427.5
2023-01-05 09:59:40,107437.5
2023-01-05 09:59:41,107442.5
2023-01-05 09:59:42,107440.0
2023-01-05 09:59:43,107437.5
2023-01-05 09:59:44,107435.0
2023-01-05 09:59:45,107440.0
2023-01-05 09:59:46,107432.5
2023-01-05 09:59:47,107442.5
2023-01-05 09:59:48,107452.5
2023-01-05 09:59:49,107455.0
2023-01-05 09:59:50,107450.0
2023-01-05 09:59:51,107452.5
2023-01-05 09:59:52,107452.5
2023-01-05 09:59:53,107452.5
2023-01-05 09:59:54,107445.0
2023-01-05 09:59:55,107440.0
2023-01-05 09:59:56,107442.5
2023-01-05 09:59:57,107442.5
2023-01-05 09:59:58,107442.5
2023-01-05 09:59:59,107435.0
2023-01-05 10:00:00,107395.0
2023-01-05 10:00:01,107367.5
2023-01-05 10:00:02,107375.0
2023-01-05 10:00:03,107392.5
2023-01-05 10:00:04,107392.5
2023-01-05 10:00:05,107395.0
2023-01-05 10:00:06,107372.5
2023-01-05 10:00:07,107372.5
2023-01-05 10:00:08,107365.0
2023-01-05 10:00:09,107360.0
2023-01-05 10:00:10,107360.0
2023-01-05 10:00:11,107367.5
2023-01-05 10:00:12,107367.5
2023-01-05 10:00:13,107360.0
2023-01-05 10:00:14,107360.0
2023-01-05 10:00:15,107360.0
2023-01-05 10:00:16,107350.0
2023-01-05 10:00:17,107352.5
2023-01-05 10:00:18,107365.0
2023-01-05 10:00:19,107382.5
2023-01-05 10:00:20,107375.0
2023-01-05 10:00:21,107365.0
2023-01-05 10:00:22,107377.5
2023-01-05 10:00:23,107382.5
2023-01-05 10:00:24,107387.5
2023-01-05 10:00:25,107377.5
2023-01-05 10:00:26,107380.0
2023-01-05 10:00:27,107372.5
2023-01-05 10:00:28,107367.5
2023-01-05 10:00:29,107367.5
2023-01-05 10:00:30,107370.0
2023-01-05 10:00:31,107372.5
2023-01-05 10:00:32,107370.0
2023-01-05 10:00:33,107380.0
2023-01-05 10:00:34,107377.5
2023-01-05 10:00:35,107375.0
2023-01-05 10:00:36,107377.5
2023-01-05 10:00:37,107375.0
2023-01-05 10:00:38,107380.0
2023-01-05 10:00:39,107387.5
2023-01-05 10:00:40,107397.5
2023-01-05 10:00:41,107392.5
2023-01-05 10:00:42,107385.0
2023-01-05 10:00:43,107390.0
2023-01-05 10:00:44,107400.0
2023-01-05 10:00:45,107407.5
2023-01-05 10:00:46,107405.0
2023-01-05 10:00:47,107417.5
2023-01-05 10:00:48,107437.5
2023-01-05 10:00:49,107450.0
2023-01-05 10:00:50,107462.5
2023-01-05 10:00:51,107455.0
2023-01-05 10:00:52,107460.0
2023-01-05 10:00:53,107470.0
2023-01-05 10:00:54,107477.5
2023-01-05 10:00:55,107477.5
2023-01-05 10:00:56,107475.0
2023-01-05 10:00:57,107475.0
2023-01-05 10:00:58,107480.0
2023-01-05 10:00:59,107480.0
2023-01-05 10:01:00,107472.5
2023-01-05 10:01:01,107465.0
2023-01-05 10:01:02,107470.0
2023-01-05 10:01:03,107472.5
2023-01-05 10:01:04,107482.5
2023-01-05 10:01:05,107472.5
2023-01-05 10:01:06,107462.5
2023-01-05 10:01:07,107472.5
2023-01-05 10:01:08,107472.5
2023-01-05 10:01:09,107475.0
2023-01-05 10:01:10,107470.0
2023-01-05 10:01:11,107472.5
2023-01-05 10:01:12,107465.0
2023-01-05 10:01:13,107470.0
2023-01-05 10:01:14,107472.5
2023-01-05 10:01:15,107462.5
2023-01-05 10:01:16,107457.5
2023-01-05 10:01:17,107452.5
2023-01-05 10:01:18,107455.0
2023-01-05 10:01:19,107457.5
2023-01-05 10:01:20,107460.0
2023-01-05 10:01:21,107462.5
2023-01-05 10:01:22,107470.0
2023-01-05 10:01:23,107470.0
2023-01-05 10:01:24,107465.0
2023-01-05 10:01:25,107462.5
2023-01-05 10:01:26,107462.5
2023-01-05 10:01:27,107462.5
2023-01-05 10:01:28,107462.5
2023-01-05 10:01:29,107462.5
2023-01-05 10:01:30,107460.0
2023-01-05 10:01:31,107472.5
2023-01-05 10:01:32,107452.5
2023-01-05 10:01:33,107440.0
2023-01-05 10:01:34,107445.0
2023-01-05 10:01:35,107440.0
2023-01-05 10:01:36,107432.5
2023-01-05 10:01:37,107405.0
2023-01-05 10:01:38,107395.0
2023-01-05 10:01:39,107415.0
2023-01-05 10:01:40,107422.5
2023-01-05 10:01:41,107430.0
2023-01-05 10:01:42,107435.0
2023-01-05 10:01:43,107432.5
2023-01-05 10:01:44,107437.5
2023-01-05 10:01:45,107437.5
2023-01-05 10:01:46,107440.0
2023-01-05 10:01:47,107417.5
2023-01-05 10:01:48,107402.5
2023-01-05 10:01:49,107400.0
2023-01-05 10:01:50,107392.5
2023-01-05 10:01:51,107395.0
2023-01-05 10:01:52,107382.5
2023-01-05 10:01:53,107380.0
2023-01-05 10:01:54,107390.0
2023-01-05 10:01:55,107392.5
2023-01-05 10:01:56,107392.5
2023-01-05 10:01:57,107397.5
2023-01-05 10:01:58,107402.5
2023-01-05 10:01:59,107402.5
2023-01-05 10:02:00,107407.5
2023-01-05 10:02:01,107405.0
2023-01-05 10:02:02,107395.0
2023-01-05 10:02:03,107390.0
2023-01-05 10:02:04,107400.0
2023-01-05 10:02:05,107407.5
2023-01-05 10:02:06,107412.5
2023-01-05 10:02:07,107410.0
2023-01-05 10:02:08,107412.5
2023-01-05 10:02:09,107415.0
2023-01-05 10:02:10,107417.5
2023-01-05 10:02:11,107417.5
2023-01-05 10:02:12,107420.0
2023-01-05 10:02:13,107422.5
2023-01-05 10:02:14,107422.5
2023-01-05 10:02:15,107430.0
2023-01-05 10:02:16,107442.5
2023-01-05 10:02:17,107445.0
2023-01-05 10:02:18,107447.5
2023-01-05 10:02:19,107447.5
2023-01-05 10:02:20,107440.0
2023-01-05 10:02:21,107435.0
2023-01-05 10:02:22,107430.0
2023-01-05 10:02:23,107435.0
2023-01-05 10:02:24,107445.0
2023-01-05 10:02:25,107447.5
2023-01-05 10:02:26,107447.5
2023-01-05 10:02:27,107445.0
2023-01-05 10:02:28,107447.5
2023-01-05 10:02:29,107450.0
2023-01-05 10:02:30,107457.5
2023-01-05 10:02:31,107445.0
2023-01-05 10:02:32,107430.0
2023-01-05 10:02:33,107422.5
2023-01-05 10:02:34,107402.5
2023-01-05 10:02:35,107395.0
2023-01-05 10:02:36,107392.5
2023-01-05 10:02:37,107392.5
2023-01-05 10:02:38,107395.0
2023-01-05 10:02:39,107377.5
2023-01-05 10:02:40,107367.5
2023-01-05 10:02:41,107367.5
2023-01-05 10:02:42,107367.5
2023-01-05 10:02:43,107362.5
2023-01-05 10:02:44,107367.5
2023-01-05 10:02:45,107382.5
2023-01-05 10:02:46,107392.5
2023-01-05 10:02:47,107395.0
2023-01-05 10:02:48,107397.5
2023-01-05 10:02:49,107395.0
2023-01-05 10:02:50,107390.0
2023-01-05 10:02:51,107390.0
2023-01-05 10:02:52,107370.0
2023-01-05 10:02:53,107365.0
2023-01-05 10:02:54,107360.0
2023-01-05 10:02:55,107357.5
2023-01-05 10:02:56,107360.0
2023-01-05 10:02:57,107365.0
2023-01-05 10:02:58,107367.5
2023-01-05 10:02:59,107375.0
2023-01-05 10:03:00,107392.5
2023-01-05 10:03:01,107400.0
2023-01-05 10:03:02,107405.0
2023-01-05 10:03:03,107405.0
2023-01-05 10:03:04,107400.0
2023-01-05 10:03:05,107390.0
2023-01-05 10:03:06,107390.0
2023-01-05 10:03:07,107395.0
2023-01-05 10:03:08,107400.0
2023-01-05 10:03:09,107407.5
2023-01-05 10:03:10,107422.5
2023-01-05 10:03:11,107432.5
2023-01-05 10:03:12,107432.5
2023-01-05 10:03:13,107435.0
2023-01-05 10:03:14,107432.5
2023-01-05 10:03:15,107422.5
2023-01-05 10:03:16,107422.5
2023-01-05 10:03:17,107420.0
2023-01-05 10:03:18,107410.0
2023-01-05 10:03:19,107407.5
2023-01-05 10:03:20,107410.0
2023-01-05 10:03:21,107417.5
2023-01-05 10:03:22,107420.0
2023-01-05 10:03:23,107422.5
2023-01-05 10:03:24,107422.5
2023-01-05 10:03:25,107425.0
2023-01-05 10:03:26,107407.5
2023-01-05 10:03:27,107395.0
2023-01-05 10:03:28,107392.5
2023-01-05 10:03:29,107395.0
2023-01-05 10:03:30,107397.5
2023-01-05 10:03:31,107397.5
2023-01-05 10:03:32,107407.5
2023-01-05 10:03:33,107407.5
2023-01-05 10:03:34,107410.0
2023-01-05 10:03:35,107407.5
2023-01-05 10:03:36,107402.5
2023-01-05 10:03:37,107397.5
2023-01-05 10:03:38,107390.0
2023-01-05 10:03:39,107380.0
2023-01-05 10:03:40,107387.5
2023-01-05 10:03:41,107390.0
2023-01-05 10:03:42,107395.0
2023-01-05 10:03:43,107397.5
2023-01-05 10:03:44,107407.5
2023-01-05 10:03:45,107410.0
2023-01-05 10:03:46,107402.5
2023-01-05 10:03:47,107377.5
2023-01-05 10:03:48,107365.0
2023-01-05 10:03:49,107360.0
2023-01-05 10:03:50,107357.5
2023-01-05 10:03:51,107357.5
2023-01-05 10:03:52,107360.0
2023-01-05 10:03:53,107362.5
2023-01-05 10:03:54,107355.0
2023-01-05 10:03:55,107362.5
2023-01-05 10:03:56,107365.0
2023-01-05 10:03:57,107367.5
2023-01-05 10:03:58,107360.0
2023-01-05 10:03:59,107362.5
2023-01-05 10:04:00,107365.0
2023-01-05 10:04:01,107362.5
2023-01-05 10:04:02,107372.5
2023-01-05 10:04:03,107380.0
2023-01-05 10:04:04,107375.0
2023-01-05 10:04:05,107370.0
2023-01-05 10:04:06,107370.0
2023-01-05 10:04:07,107357.5
2023-01-05 10:04:08,107352.5
2023-01-05 10:04:09,107352.5
2023-01-05 10:04:10,107370.0
2023-01-05 10:04:11,107370.0
2023-01-05 10:04:12,107367.5
2023-01-05 10:04:13,107367.5
2023-01-05 10:04:14,107352.5
2023-01-05 10:04:15,107342.5
2023-01-05 10:04:16,107342.5
2023-01-05 10:04:17,107347.5
2023-01-05 10:04:18,107350.0
2023-01-05 10:04:19,107347.5
2023-01-05 10:04:20,107345.0
2023-01-05 10:04:21,107352.5
2023-01-05 10:04:22,107347.5
2023-01-05 10:04:23,107330.0
2023-01-05 10:04:24,107325.0
2023-01-05 10:04:25,107327.5
2023-01-05 10:04:26,107337.5
2023-01-05 10:04:27,107337.5
2023-01-05 10:04:28,107345.0
2023-01-05 10:04:29,107335.0
2023-01-05 10:04:30,107325.0
2023-01-05 10:04:31,107327.5
2023-01-05 10:04:32,107335.0
2023-01-05 10:04:33,107342.5
2023-01-05 10:04:34,107340.0
2023-01-05 10:04:35,107330.0
2023-01-05 10:04:36,107327.5
2023-01-05 10:04:37,107327.5
2023-01-05 10:04:38,107325.0
2023-01-05 10:04:39,107332.5
2023-01-05 10:04:40,107337.5
2023-01-05 10:04:41,107342.5
2023-01-05 10:04:42,107350.0
2023-01-05 10:04:43,107357.5
2023-01-05 10:04:44,107365.0
2023-01-05 10:04:45,107367.5
2023-01-05 10:04:46,107370.0
2023-01-05 10:04:47,107377.5
2023-01-05 10:04:48,107367.5
2023-01-05 10:04:49,107362.5
2023-01-05 10:04:50,107355.0
2023-01-05 10:04:51,107357.5
2023-01-05 10:04:52,107370.0
2023-01-05 10:04:53,107372.5
2023-01-05 10:04:54,107365.0
2023-01-05 10:04:55,107360.0
2023-01-05 10:04:56,107365.0
2023-01-05 10:04:57,107362.5
2023-01-05 10:04:58,107367.5
2023-01-05 10:04:59,107377.5
2023-01-05 10:05:00,107382.5
2023-01-05 10:05:01,107385.0
2023-01-05 10:05:02,107380.0
2023-01-05 10:05:03,107372.5
2023-01-05 10:05:04,107362.5
2023-01-05 10:05:05,107347.5
2023-01-05 10:05:06,107330.0
2023-01-05 10:05:07,107340.0
2023-01-05 10:05:08,107330.0
2023-01-05 10:05:09,107307.5
2023-01-05 10:05:10,107277.5
2023-01-05 10:05:11,107280.0
2023-01-05 10:05:12,107287.5
2023-01-05 10:05:13,107295.0
2023-01-05 10:05:14,107290.0
2023-01-05 10:05:15,107287.5
2023-01-05 10:05:16,107290.0
2023-01-05 10:05:17,107292.5
2023-01-05 10:05:18,107292.5
2023-01-05 10:05:19,107287.5
2023-01-05 10:05:20,107285.0
2023-01-05 10:05:21,107287.5
2023-01-05 10:05:22,107292.5
2023-01-05 10:05:23,107292.5
2023-01-05 10:05:24,107285.0
2023-01-05 10:05:25,107287.5
2023-01-05 10:05:26,107292.5
2023-01-05 10:05:27,107302.5
2023-01-05 10:05:28,107302.5
2023-01-05 10:05:29,107295.0
2023-01-05 10:05:30,107295.0
2023-01-05 10:05:31,107295.0
2023-01-05 10:05:32,107300.0
2023-01-05 10:05:33,107305.0
