"Data","Último","Abertura","Máxima","Mínima","Vol.","Var%"
"10.12.2018","3.928,73","3.908,00","3.947,50","3.894,00","1,51M","1,25%"
"07.12.2018","3.880,25","3.883,00","3.928,00","3.861,00","1,48M","-0,30%"
"06.12.2018","3.891,90","3.895,00","3.947,00","3.876,50","1,70M","0,61%"
"05.12.2018","3.868,24","3.850,00","3.886,50","3.838,00","1,11M","0,30%"
"04.12.2018","3.856,63","3.832,00","3.871,00","3.821,00","1,39M","0,78%"
"03.12.2018","3.826,78","3.826,50","3.850,00","3.819,50","1,30M","-0,95%"
"30.11.2018","3.863,30","3.863,00","3.869,50","3.841,50","104,62K","0,07%"
"29.11.2018","3.860,50","3.843,00","3.874,00","3.832,50","1,32M","0,52%"
"28.11.2018","3.840,37","3.882,00","3.887,50","3.831,50","1,55M","-1,39%"
"27.11.2018","3.894,36","3.917,50","3.927,00","3.863,00","1,47M","-0,31%"
"26.11.2018","3.906,64","3.820,00","3.949,50","3.818,00","1,82M","2,29%"
"23.11.2018","3.819,08","3.815,00","3.833,50","3.796,00","1,12M","0,20%"
"22.11.2018","3.811,41","3.791,50","3.826,50","3.791,00","1,06M","0,66%"
"21.11.2018","3.786,43","3.772,00","3.804,50","3.769,00","1,37M","0,56%"
"19.11.2018","3.765,48","3.749,00","3.775,00","3.744,50","1,15M","0,55%"
"16.11.2018","3.744,97","3.778,00","3.786,50","3.734,00","1,32M","-1,29%"
"14.11.2018","3.794,09","3.801,50","3.824,00","3.771,00","1,63M","-0,57%"
"13.11.2018","3.815,88","3.761,50","3.836,50","3.759,00","1,68M","1,63%"
"12.11.2018","3.754,74","3.751,00","3.774,50","3.741,50","943,94K","0,20%"
"09.11.2018","3.747,40","3.775,50","3.781,00","3.730,50","1,27M","-0,46%"
"08.11.2018","3.764,87","3.746,50","3.768,50","3.722,00","1,43M","0,31%"
"07.11.2018","3.753,05","3.742,50","3.794,00","3.729,00","1,73M","0,01%"
"06.11.2018","3.752,71","3.733,00","3.777,00","3.733,00","1,45M","0,69%"
"05.11.2018","3.726,94","3.701,00","3.743,50","3.698,50","1,21M","0,79%"
"01.11.2018","3.697,65","3.708,00","3.721,50","3.688,00","1,40M","-0,54%"
"31.10.2018","3.717,70","3.688,00","3.731,00","3.687,00","65,34K","0,16%"
"30.10.2018","3.711,93","3.691,00","3.736,50","3.678,00","1,78M","0,32%"
"29.10.2018","3.699,92","3.594,50","3.723,00","3.581,00","2,23M","1,31%"
"26.10.2018","3.652,22","3.723,00","3.731,50","3.640,50","1,76M","-1,31%"
"25.10.2018","3.700,64","3.720,00","3.734,50","3.683,00","1,47M","-0,68%"
"24.10.2018","3.725,99","3.700,00","3.747,50","3.683,50","1,55M","0,77%"
"23.10.2018","3.697,62","3.700,00","3.724,50","3.688,00","1,42M","0,24%"
"22.10.2018","3.688,71","3.698,00","3.722,50","3.672,00","1,11M","-0,52%"
"19.10.2018","3.707,95","3.709,50","3.729,50","3.690,50","1,39M","-0,12%"
"18.10.2018","3.712,49","3.695,50","3.736,00","3.676,50","1,55M","0,81%"
"17.10.2018","3.682,81","3.745,00","3.750,00","3.667,50","1,59M","-1,30%"
"16.10.2018","3.731,33","3.725,00","3.735,00","3.695,50","1,39M","-0,12%"
"15.10.2018","3.735,81","3.764,00","3.770,50","3.718,50","1,24M","-1,12%"
"11.10.2018","3.778,10","3.725,50","3.792,00","3.721,00","1,55M","0,47%"
"10.10.2018","3.760,57","3.742,50","3.775,00","3.730,50","1,49M","1,35%"
"09.10.2018","3.710,34","3.789,00","3.797,50","3.707,50","1,68M","-1,36%"
"08.10.2018","3.761,45","3.738,50","3.789,50","3.716,00","1,50M","-2,89%"
"05.10.2018","3.873,48","3.855,00","3.903,00","3.844,00","1,40M","-0,86%"
"04.10.2018","3.907,02","3.932,50","3.943,00","3.881,00","1,78M","-0,03%"
"03.10.2018","3.908,39","3.866,50","3.929,50","3.830,50","1,90M","-0,58%"
"02.10.2018","3.931,15","3.992,50","4.006,00","3.914,00","1,73M","-2,26%"
"01.10.2018","4.022,20","4.055,50","4.071,00","4.013,00","1,41M","0,46%"
"28.09.2018","4.003,90","4.038,00","4.052,00","3.997,00","108,98K","0,25%"
"27.09.2018","3.993,94","4.037,00","4.055,00","3.966,50","1,56M","-0,94%"
"26.09.2018","4.031,81","4.080,00","4.094,00","4.009,00","1,53M","-1,25%"
"25.09.2018","4.082,90","4.128,00","4.143,00","4.068,50","1,40M","-0,28%"
"24.09.2018","4.094,48","4.061,00","4.098,00","4.038,00","1,23M","1,25%"
"21.09.2018","4.044,10","4.086,00","4.098,00","4.030,00","1,38M","-0,89%"
"20.09.2018","4.080,27","4.115,50","4.125,50","4.073,00","1,23M","-1,22%"
"19.09.2018","4.130,70","4.173,50","4.180,00","4.103,00","1,22M","-0,07%"
"18.09.2018","4.133,42","4.133,50","4.169,00","4.123,00","1,20M","-0,19%"
"17.09.2018","4.141,21","4.199,00","4.208,50","4.121,50","1,32M","-0,69%"
"14.09.2018","4.169,95","4.211,00","4.216,50","4.164,50","1,26M","-0,63%"
"13.09.2018","4.196,52","4.150,00","4.216,50","4.132,00","1,46M","1,44%"
"12.09.2018","4.136,84","4.126,00","4.174,00","4.117,00","1,34M","-0,66%"
"11.09.2018","4.164,32","4.141,00","4.186,00","4.139,00","1,31M","1,71%"
"10.09.2018","4.094,15","4.075,00","4.135,00","4.061,00","1,32M","-0,82%"
"06.09.2018","4.128,01","4.140,00","4.174,00","4.045,00","1,42M","-0,30%"
"05.09.2018","4.140,62","4.191,00","4.196,50","4.122,00","1,46M","-0,64%"
"04.09.2018","4.167,12","4.200,00","4.204,00","4.148,00","1,45M","0,29%"
"03.09.2018","4.155,14","4.103,00","4.172,00","4.094,50","770,36K","0,48%"
"31.08.2018","4.135,30","4.164,50","4.177,50","4.127,50","90,25K","-0,87%"
"30.08.2018","4.171,66","4.127,00","4.215,50","4.120,50","1,76M","1,05%"
"29.08.2018","4.128,25","4.162,50","4.167,00","4.106,00","1,38M","-0,20%"
"28.08.2018","4.136,68","4.072,50","4.150,50","4.066,50","1,50M","1,33%"
"27.08.2018","4.082,34","4.110,00","4.120,00","4.052,00","1,25M","-0,68%"
"24.08.2018","4.110,44","4.098,00","4.136,00","4.076,50","1,48M","-0,23%"
"23.08.2018","4.119,78","4.069,00","4.132,00","4.044,50","1,58M","1,34%"
"22.08.2018","4.065,50","4.042,50","4.095,50","4.035,50","1,57M","0,96%"
"21.08.2018","4.026,74","3.961,00","4.058,00","3.960,50","1,47M","1,52%"
"20.08.2018","3.966,51","3.923,50","3.977,50","3.921,00","1,12M","0,93%"
"17.08.2018","3.929,97","3.932,50","3.959,50","3.915,50","1,18M","0,48%"
"16.08.2018","3.911,21","3.894,00","3.935,00","3.874,50","1,31M","0,13%"
"15.08.2018","3.906,25","3.908,00","3.935,00","3.888,50","1,46M","0,71%"
"14.08.2018","3.878,66","3.869,00","3.911,50","3.867,00","1,26M","-1,13%"
"13.08.2018","3.922,88","3.910,00","3.937,50","3.887,00","1,37M","1,12%"
"10.08.2018","3.879,46","3.839,50","3.883,00","3.833,50","1,30M","1,79%"
"09.08.2018","3.811,15","3.799,00","3.829,50","3.786,50","1,05M","0,96%"
"08.08.2018","3.775,05","3.768,50","3.783,00","3.745,00","1,02M","0,10%"
"07.08.2018","3.771,13","3.728,50","3.782,00","3.713,50","1,10M","0,84%"
"06.08.2018","3.739,76","3.717,00","3.748,50","3.702,50","687,22K","0,55%"
"03.08.2018","3.719,38","3.757,00","3.763,00","3.712,00","959,22K","-1,41%"
"02.08.2018","3.772,66","3.786,00","3.794,00","3.761,50","845,04K","0,19%"
"01.08.2018","3.765,45","3.765,50","3.783,00","3.743,50","885,11K","0,28%"
"31.07.2018","3.754,90","3.725,00","3.762,00","3.715,50","44,09K","0,70%"
"30.07.2018","3.728,98","3.695,00","3.733,50","3.695,00","656,42K","0,28%"
"27.07.2018","3.718,51","3.743,50","3.744,00","3.707,50","781,03K","-0,69%"
"26.07.2018","3.744,16","3.708,50","3.750,50","3.701,00","909,91K","0,92%"
"25.07.2018","3.710,05","3.726,50","3.732,00","3.690,50","982,69K","-0,96%"
"24.07.2018","3.745,95","3.776,00","3.780,50","3.735,00","948,35K","-1,17%"
"23.07.2018","3.790,35","3.779,50","3.807,00","3.776,00","716,07K","0,35%"
"20.07.2018","3.777,10","3.815,00","3.817,00","3.763,00","1,02M","-2,26%"
"19.07.2018","3.864,38","3.875,00","3.898,00","3.827,50","1,16M","0,66%"
"18.07.2018","3.838,85","3.858,50","3.869,50","3.825,00","962,12K","-0,27%"
"17.07.2018","3.849,41","3.877,00","3.886,00","3.844,50","955,82K","-0,54%"
"16.07.2018","3.870,23","3.851,50","3.879,00","3.842,00","891,80K","-0,02%"
"13.07.2018","3.871,17","3.897,00","3.908,00","3.852,50","1,09M","-0,87%"
"12.07.2018","3.905,30","3.866,50","3.910,50","3.844,50","1,19M","0,57%"
"11.07.2018","3.882,97","3.849,50","3.893,50","3.822,00","1,06M","1,77%"
"10.07.2018","3.815,50","3.893,00","3.895,50","3.802,50","1,08M","-1,55%"
"06.07.2018","3.875,55","3.951,00","3.963,00","3.870,00","984,48K","-1,82%"
"05.07.2018","3.947,30","3.905,00","3.952,00","3.896,50","893,77K","0,74%"
"04.07.2018","3.918,50","3.911,50","3.929,50","3.896,00","499,54K","0,33%"
"03.07.2018","3.905,43","3.895,50","3.912,00","3.883,50","695,11K","-0,47%"
"02.07.2018","3.923,94","3.902,50","3.931,00","3.892,50","736,63K","1,77%"
"29.06.2018","3.855,80","3.852,00","3.870,00","3.828,50","64,81K","0,00%"
"28.06.2018","3.855,72","3.853,50","3.878,50","3.835,50","944,54K","-0,37%"
"27.06.2018","3.869,98","3.793,50","3.879,00","3.791,00","1,04M","2,05%"
"26.06.2018","3.792,29","3.785,50","3.806,00","3.763,00","790,26K","0,51%"
"25.06.2018","3.773,11","3.778,50","3.788,50","3.763,00","744,99K","0,08%"
"22.06.2018","3.770,20","3.758,00","3.791,50","3.738,50","785,60K","0,24%"
"21.06.2018","3.761,32","3.793,00","3.806,00","3.755,00","999,06K","-0,28%"
"20.06.2018","3.771,95","3.753,00","3.790,00","3.709,50","1,00M","0,79%"
"19.06.2018","3.742,44","3.786,50","3.787,50","3.721,50","887,68K","-0,34%"
"18.06.2018","3.755,17","3.751,00","3.770,00","3.735,00","753,43K","0,68%"
"15.06.2018","3.729,72","3.770,00","3.809,50","3.721,00","1,10M","-1,68%"
"14.06.2018","3.793,58","3.708,50","3.822,00","3.692,00","1,35M","1,90%"
"13.06.2018","3.722,92","3.713,50","3.743,50","3.691,00","1,07M","-0,02%"
"12.06.2018","3.723,51","3.724,00","3.736,50","3.678,00","1,03M","-0,24%"
"11.06.2018","3.732,59","3.726,50","3.739,00","3.681,50","1,07M","0,53%"
"08.06.2018","3.712,93","3.858,50","3.867,00","3.703,50","1,51M","-5,19%"
"07.06.2018","3.916,27","3.868,00","3.977,50","3.860,50","1,67M","2,24%"
"06.06.2018","3.830,65","3.817,50","3.865,00","3.814,00","1,15M","0,64%"
"05.06.2018","3.806,41","3.775,00","3.828,00","3.768,00","1,28M","1,61%"
"04.06.2018","3.745,96","3.760,00","3.765,00","3.737,00","766,96K","-0,83%"
"01.06.2018","3.777,19","3.758,00","3.781,50","3.732,50","952,01K","1,08%"
"30.05.2018","3.737,00","3.701,00","3.750,00","3.690,50","177,50K","-0,19%"
"29.05.2018","3.744,18","3.767,50","3.771,50","3.713,50","1,24M","0,50%"
"28.05.2018","3.725,65","3.663,00","3.747,00","3.661,50","792,74K","1,50%"
"25.05.2018","3.670,61","3.656,50","3.679,00","3.642,50","959,40K","0,55%"
"24.05.2018","3.650,53","3.655,50","3.657,00","3.631,50","881,77K","0,68%"
"23.05.2018","3.626,02","3.678,50","3.681,00","3.619,50","1,18M","-0,23%"
"22.05.2018","3.634,32","3.666,00","3.670,50","3.632,00","917,51K","-1,52%"
"21.05.2018","3.690,34","3.704,00","3.730,50","3.676,00","1,02M","-1,38%"
"18.05.2018","3.742,03","3.716,50","3.780,50","3.713,00","1,29M","0,93%"
"17.05.2018","3.707,38","3.657,50","3.717,00","3.655,00","1,19M","0,47%"
"16.05.2018","3.690,11","3.669,00","3.699,50","3.666,50","1,07M","0,83%"
"15.05.2018","3.659,86","3.656,00","3.698,00","3.647,50","1,31M","0,88%"
"14.05.2018","3.628,04","3.586,50","3.646,50","3.578,50","1,02M","0,62%"
"11.05.2018","3.605,54","3.557,00","3.618,00","3.551,00","1,12M","1,48%"
"10.05.2018","3.552,89","3.589,00","3.591,50","3.550,00","894,29K","-1,49%"
"09.05.2018","3.606,73","3.571,50","3.617,50","3.567,00","1,03M","0,87%"
"08.05.2018","3.575,75","3.568,50","3.602,00","3.564,00","1,04M","0,38%"
"07.05.2018","3.562,20","3.552,00","3.567,00","3.545,50","639,65K","0,92%"
"04.05.2018","3.529,89","3.547,00","3.558,00","3.523,50","899,44K","-0,19%"
"03.05.2018","3.536,50","3.532,50","3.577,00","3.530,00","1,04M","-0,34%"
"02.05.2018","3.548,50","3.535,50","3.565,00","3.528,00","1,05M","1,94%"
"30.04.2018","3.481,10","3.468,50","3.481,50","3.465,00","35,24K","0,66%"
"27.04.2018","3.458,31","3.472,00","3.482,00","3.456,50","726,12K","-0,79%"
"26.04.2018","3.485,73","3.485,00","3.509,00","3.475,50","1,08M","-0,37%"
"25.04.2018","3.498,78","3.500,50","3.517,00","3.483,50","1,07M","0,84%"
"24.04.2018","3.469,74","3.441,00","3.482,50","3.438,00","1,06M","0,64%"
"23.04.2018","3.447,73","3.431,50","3.456,50","3.426,50","706,96K","1,12%"
"20.04.2018","3.409,64","3.397,00","3.420,00","3.396,50","653,71K","0,52%"
"19.04.2018","3.392,10","3.386,50","3.413,50","3.384,00","724,62K","0,37%"
"18.04.2018","3.379,69","3.401,00","3.406,00","3.376,50","648,70K","-0,77%"
"17.04.2018","3.406,03","3.420,50","3.425,00","3.394,00","663,73K","-0,58%"
"16.04.2018","3.425,88","3.423,50","3.440,50","3.411,00","664,72K","-0,03%"
"13.04.2018","3.426,91","3.407,00","3.436,00","3.402,50","737,90K","0,64%"
"12.04.2018","3.405,09","3.375,00","3.425,00","3.370,50","828,52K","0,65%"
"11.04.2018","3.382,99","3.420,00","3.429,50","3.378,50","883,80K","-0,85%"
"10.04.2018","3.412,09","3.415,00","3.442,00","3.407,50","1,01M","0,30%"
"09.04.2018","3.401,86","3.370,00","3.430,50","3.368,50","989,64K","0,56%"
"06.04.2018","3.383,05","3.360,00","3.386,00","3.351,50","1,06M","1,11%"
"05.04.2018","3.345,79","3.304,50","3.356,00","3.302,00","895,77K","0,02%"
"04.04.2018","3.345,13","3.364,00","3.374,00","3.333,00","933,09K","0,08%"
"03.04.2018","3.342,32","3.317,50","3.351,50","3.311,00","860,95K","0,51%"
"02.04.2018","3.325,44","3.316,00","3.331,50","3.305,00","693,25K","0,05%"
"29.03.2018","3.323,80","3.323,50","3.329,00","3.313,00","44,41K","-0,39%"
"28.03.2018","3.336,85","3.324,00","3.344,50","3.319,50","1,01M","0,28%"
"27.03.2018","3.327,70","3.308,50","3.334,50","3.308,50","785,41K","0,79%"
"26.03.2018","3.301,66","3.298,00","3.314,50","3.293,50","599,53K","-0,27%"
"23.03.2018","3.310,49","3.317,00","3.320,50","3.295,00","782,10K","0,23%"
"22.03.2018","3.302,76","3.285,50","3.319,50","3.280,50","839,88K","0,72%"
"21.03.2018","3.279,15","3.303,00","3.309,50","3.266,00","931,86K","-0,85%"
"20.03.2018","3.307,18","3.284,50","3.315,00","3.282,00","765,27K","0,59%"
"19.03.2018","3.287,78","3.299,00","3.299,50","3.285,50","647,89K","0,16%"
"16.03.2018","3.282,50","3.297,00","3.303,00","3.275,50","697,97K","-0,39%"
"15.03.2018","3.295,33","3.273,00","3.301,00","3.272,50","816,42K","0,91%"
"14.03.2018","3.265,59","3.253,50","3.270,50","3.250,00","677,49K","0,08%"
"13.03.2018","3.262,84","3.269,50","3.270,00","3.242,00","857,26K","-0,03%"
"12.03.2018","3.263,87","3.259,50","3.272,00","3.256,50","468,09K","0,18%"
"09.03.2018","3.258,06","3.268,50","3.278,50","3.245,50","707,70K","-0,33%"
"08.03.2018","3.268,77","3.256,50","3.277,00","3.247,00","813,08K","0,60%"
"07.03.2018","3.249,28","3.234,00","3.255,50","3.228,00","738,29K","0,88%"
"06.03.2018","3.220,94","3.238,50","3.239,50","3.214,00","729,11K","-1,09%"
"05.03.2018","3.256,60","3.268,00","3.272,00","3.249,50","487,52K","-0,28%"
"02.03.2018","3.265,89","3.270,50","3.277,00","3.258,50","699,24K","-0,26%"
"01.03.2018","3.274,41","3.265,00","3.282,50","3.249,50","1,05M","0,91%"
"28.02.2018","3.244,90","3.246,50","3.251,00","3.239,00","28,83K","-0,02%"
"27.02.2018","3.245,51","3.227,50","3.256,50","3.223,00","740,31K","0,15%"
"26.02.2018","3.240,67","3.237,50","3.243,00","3.223,00","549,97K","-0,03%"
"23.02.2018","3.241,49","3.247,00","3.252,50","3.234,00","608,27K","-0,23%"
"22.02.2018","3.248,80","3.267,50","3.276,00","3.244,50","846,04K","-0,20%"
"21.02.2018","3.255,31","3.260,00","3.275,50","3.245,50","804,08K","0,05%"
"20.02.2018","3.253,71","3.251,00","3.265,00","3.243,00","839,33K","0,48%"
"19.02.2018","3.238,15","3.231,00","3.242,50","3.226,50","432,84K","0,73%"
"16.02.2018","3.214,56","3.244,50","3.252,50","3.207,00","1,00M","-0,87%"
"15.02.2018","3.242,68","3.212,00","3.246,00","3.204,50","886,20K","-0,24%"
"14.02.2018","3.250,62","3.296,00","3.303,50","3.222,50","663,69K","-2,12%"
"09.02.2018","3.320,96","3.285,00","3.326,00","3.275,00","1,18M","0,43%"
"08.02.2018","3.306,86","3.284,50","3.310,50","3.264,00","1,31M","0,81%"
"07.02.2018","3.280,45","3.259,00","3.292,00","3.246,00","970,11K","0,89%"
"06.02.2018","3.251,48","3.267,00","3.287,00","3.241,50","1,36M","0,05%"
"05.02.2018","3.249,79","3.224,50","3.283,00","3.223,00","965,59K","0,70%"
"02.02.2018","3.227,36","3.198,50","3.233,00","3.193,00","982,41K","1,41%"
"01.02.2018","3.182,38","3.203,00","3.206,50","3.171,50","978,71K","0,63%"
"31.01.2018","3.162,40","3.168,50","3.168,50","3.144,00","39,63K","-0,59%"
"30.01.2018","3.181,06","3.157,50","3.196,50","3.149,50","961,42K","0,31%"
"29.01.2018","3.171,36","3.162,00","3.173,50","3.155,50","793,99K","0,67%"
"26.01.2018","3.150,26","3.135,00","3.158,50","3.123,00","1,11M","-1,09%"
"24.01.2018","3.184,84","3.230,50","3.235,00","3.138,50","1,13M","-1,82%"
"23.01.2018","3.243,88","3.214,50","3.248,50","3.212,50","886,66K","1,17%"
"22.01.2018","3.206,51","3.198,00","3.216,00","3.188,50","700,53K","0,02%"
"19.01.2018","3.205,94","3.213,00","3.219,50","3.199,50","627,05K","-0,38%"
"18.01.2018","3.218,18","3.227,00","3.231,00","3.208,00","798,27K","-0,17%"
"17.01.2018","3.223,67","3.236,50","3.245,00","3.218,50","725,42K","-0,30%"
"16.01.2018","3.233,34","3.222,00","3.244,00","3.219,00","846,39K","0,71%"
"15.01.2018","3.210,52","3.205,00","3.226,50","3.199,00","543,55K","-0,24%"
"12.01.2018","3.218,18","3.228,50","3.236,50","3.206,50","839,97K","-0,44%"
"11.01.2018","3.232,40","3.241,50","3.245,50","3.220,00","702,80K","-0,30%"
"10.01.2018","3.242,12","3.263,50","3.265,50","3.236,00","822,69K","-0,54%"
"09.01.2018","3.259,64","3.255,00","3.265,50","3.239,50","761,24K","0,48%"
"08.01.2018","3.244,03","3.242,00","3.255,00","3.235,00","598,47K","0,05%"
"05.01.2018","3.242,38","3.245,00","3.259,50","3.236,50","643,25K","0,10%"
"04.01.2018","3.239,13","3.244,50","3.254,00","3.232,50","656,97K","-0,44%"
"03.01.2018","3.253,38","3.263,00","3.277,50","3.244,00","726,81K","-0,52%"
"02.01.2018","3.270,39","3.306,00","3.306,00","3.268,50","571,30K","-1,14%"
"28.12.2017","3.308,00","3.309,00","3.317,50","3.302,00","111,89K","-0,06%"
"27.12.2017","3.310,00","3.303,00","3.322,00","3.294,00","503,93K","-0,29%"
"26.12.2017","3.319,69","3.330,00","3.333,00","3.306,00","374,52K","-0,45%"
"22.12.2017","3.334,79","3.306,50","3.340,50","3.304,50","559,02K","0,72%"
"21.12.2017","3.310,93","3.297,00","3.319,00","3.293,50","687,58K","0,62%"
"20.12.2017","3.290,50","3.291,00","3.302,00","3.284,00","553,77K","-0,32%"
"19.12.2017","3.301,19","3.300,50","3.311,00","3.285,50","655,26K","0,13%"
"18.12.2017","3.297,03","3.301,50","3.304,50","3.282,00","626,96K","-0,52%"
"15.12.2017","3.314,25","3.340,00","3.342,00","3.298,00","729,17K","-0,87%"
"14.12.2017","3.343,38","3.326,50","3.351,50","3.315,00","870,61K","0,74%"
"13.12.2017","3.318,86","3.299,50","3.337,00","3.293,00","921,62K","-0,51%"
"12.12.2017","3.335,73","3.305,00","3.340,50","3.304,00","806,68K","0,90%"
"11.12.2017","3.305,87","3.294,50","3.313,50","3.279,50","586,44K","0,01%"
"08.12.2017","3.305,57","3.285,00","3.318,00","3.273,00","779,28K","0,16%"
"07.12.2017","3.300,16","3.255,00","3.326,50","3.255,00","1,05M","1,52%"
"06.12.2017","3.250,85","3.253,50","3.257,00","3.233,00","695,35K","0,27%"
"05.12.2017","3.242,07","3.254,00","3.255,00","3.228,50","734,93K","-0,29%"
"04.12.2017","3.251,55","3.266,00","3.271,00","3.250,50","538,30K","-0,33%"
"01.12.2017","3.262,27","3.287,50","3.295,00","3.258,00","849,94K","0,02%"
"30.11.2017","3.261,60","3.239,00","3.267,00","3.236,50","55,98K","0,72%"
"29.11.2017","3.238,44","3.215,00","3.247,50","3.202,00","851,91K","0,89%"
"28.11.2017","3.209,78","3.234,00","3.234,50","3.202,50","768,19K","-0,43%"
"27.11.2017","3.223,69","3.223,50","3.234,00","3.215,50","578,34K","-0,09%"
"24.11.2017","3.226,59","3.232,50","3.238,00","3.223,50","454,42K","0,05%"
"23.11.2017","3.224,99","3.230,00","3.245,50","3.222,00","425,54K","-0,43%"
"22.11.2017","3.238,89","3.254,00","3.267,50","3.224,00","785,68K","-0,27%"
"21.11.2017","3.247,51","3.257,50","3.269,00","3.243,50","772,67K","-0,46%"
"17.11.2017","3.262,64","3.280,00","3.293,00","3.260,50","728,72K","-0,63%"
"16.11.2017","3.283,39","3.311,00","3.316,00","3.274,00","877,02K","-0,81%"
"14.11.2017","3.310,25","3.282,00","3.322,50","3.273,00","846,41K","0,23%"
"13.11.2017","3.302,82","3.293,50","3.307,50","3.283,00","675,28K","0,59%"
"10.11.2017","3.283,58","3.262,00","3.292,50","3.258,50","686,79K","0,50%"
"09.11.2017","3.267,31","3.257,50","3.274,50","3.244,00","824,02K","0,20%"
"08.11.2017","3.260,66","3.275,50","3.277,00","3.249,50","779,79K","-0,82%"
"07.11.2017","3.287,64","3.277,00","3.298,00","3.264,00","963,05K","0,38%"
"06.11.2017","3.275,35","3.314,50","3.315,50","3.258,00","787,50K","-1,29%"
"03.11.2017","3.318,16","3.279,00","3.346,50","3.262,50","1,20M","1,19%"
"01.11.2017","3.279,15","3.284,50","3.305,00","3.269,00","886,36K","0,07%"
"31.10.2017","3.276,90","3.291,50","3.291,50","3.268,00","34,37K","0,12%"
"30.10.2017","3.272,97","3.240,50","3.290,00","3.235,50","737,26K","0,59%"
"27.10.2017","3.253,63","3.290,00","3.304,00","3.235,00","1,25M","-0,89%"
"26.10.2017","3.282,94","3.231,50","3.300,50","3.231,00","1,07M","1,00%"
"25.10.2017","3.250,33","3.242,50","3.262,50","3.231,00","1,02M","-0,30%"
"24.10.2017","3.260,05","3.238,00","3.270,50","3.228,00","1,02M","1,27%"
"23.10.2017","3.219,27","3.198,50","3.244,00","3.194,00","752,19K","0,85%"
"20.10.2017","3.192,04","3.186,00","3.202,50","3.176,00","743,36K","0,38%"
"19.10.2017","3.179,93","3.169,00","3.184,50","3.167,00","546,65K","0,19%"
"18.10.2017","3.173,80","3.171,00","3.187,50","3.161,50","635,52K","-0,11%"
"17.10.2017","3.177,15","3.178,00","3.190,50","3.165,00","599,57K","0,13%"
"16.10.2017","3.173,04","3.163,50","3.181,00","3.160,50","569,43K","0,48%"
"13.10.2017","3.157,93","3.180,00","3.188,00","3.151,50","671,15K","-0,55%"
"11.10.2017","3.175,30","3.180,00","3.186,50","3.169,50","615,03K","-0,37%"
"10.10.2017","3.187,15","3.184,00","3.195,50","3.171,50","622,60K","-0,18%"
"09.10.2017","3.192,89","3.168,00","3.200,00","3.167,00","534,31K","0,76%"
