,ativo,var_bb,rate_tp,rate_stop,pontos,qtd_operacoes,taxa_acerto,pontos_bruto,pontos_liquido
0,EURUSD15,2.5,5.0,1,0.01,75,0.25333333333333335,0.39,0.38625000000000004
0,EURUSD15,3.0,1.5,1,0.002,38,0.39473684210526316,-0.001,-0.0029
0,EURUSD15,3.0,2.0,1,0.002,38,0.3684210526315789,0.008,0.0061
0,EURUSD15,3.0,2.5,1,0.002,38,0.3157894736842105,0.008,0.0061
0,EURUSD15,3.0,3.0,1,0.002,38,0.3157894736842105,0.02,0.0181
0,EURUSD15,3.0,5.0,1,0.002,38,0.23684210526315788,0.032,0.030100000000000002
0,EURUSD15,3.0,1.5,1,0.005,38,0.5789473684210527,0.085,0.08310000000000001
0,EURUSD15,3.0,2.0,1,0.005,38,0.42105263157894735,0.05,0.048100000000000004
0,EURUSD15,3.0,2.5,1,0.005,38,0.34210526315789475,0.0375,0.0356
0,EURUSD15,3.0,3.0,1,0.005,38,0.3157894736842105,0.05,0.048100000000000004
0,EURUSD15,3.0,5.0,1,0.005,38,0.18421052631578946,0.02,0.0181
0,EURUSD15,3.0,1.5,1,0.007,38,0.5526315789473685,0.10150000000000008,0.09960000000000008
0,EURUSD15,3.0,2.0,1,0.007,38,0.42105263157894735,0.07,0.06810000000000001
0,EURUSD15,3.0,2.5,1,0.007,38,0.42105263157894735,0.126,0.1241
0,EURUSD15,3.0,3.0,1,0.007,38,0.3157894736842105,0.07,0.06810000000000001
0,EURUSD15,3.0,5.0,1,0.007,38,0.2631578947368421,0.154,0.15209999999999999
0,EURUSD15,3.0,1.5,1,0.01,38,0.5526315789473685,0.1450000000000001,0.1431000000000001
0,EURUSD15,3.0,2.0,1,0.01,38,0.47368421052631576,0.16,0.1581
0,EURUSD15,3.0,2.5,1,0.01,38,0.42105263157894735,0.18,0.17809999999999998
0,EURUSD15,3.0,3.0,1,0.01,38,0.3684210526315789,0.18,0.17809999999999998
0,EURUSD15,3.0,5.0,1,0.01,38,0.3157894736842105,0.34,0.3381
