,Data,Open,High,Low,Close,Vol,MA_5,MA_21,SAR,BB_up,BB_mid,BB_low,OBV,macd,macdsignal,macdhist,fastk,fastd,RSI,MOM,TRIX,CCI,ADX,MA_9,MA_100,acao,resultado_valor,resultado_binario
17971,2019-12-17 12:15:00,112380.0,112470.0,112265.0,112310.0,232320,112268.0,112433.09523809524,69225.0,112841.89511045616,112416.5,111991.10488954384,-17891162.0,-156.8652950880205,-164.41772255947348,7.552427471452972,69.23076923076923,74.08791208791119,43.14965800365872,0.0,-0.0017898269605742811,-8.08638874936918,32.29907432496966,112314.59619478133,112644.6,call,-30.0,0
17983,2019-12-17 15:15:00,112550.0,112590.0,112480.0,112495.0,149379,112585.0,112368.57142857143,69225.0,112680.44448226306,112354.0,112027.55551773694,-17646548.0,-2.369810486867209,-54.09104322419519,51.72123273732798,10.869565217391305,51.7204399914199,50.60393340679828,205.0,-0.0064415545904861204,55.600814663955475,20.963515710277704,112498.02143362099,112662.25,call,-235.0,0
17994,2019-12-17 18:00:00,112675.0,112735.0,112450.0,112530.0,75608,112606.0,112480.47619047618,69225.0,112739.16716695203,112496.25,112253.33283304797,-17527980.0,28.803448601582204,6.989264010980677,21.814184590601528,28.07017543859649,61.18454258076423,51.165681725301226,120.0,-0.005340409820331349,43.805198082269726,13.110319323276386,112548.88007477499,112648.25,call,640.0,1
18042,2019-12-19 11:30:00,114455.0,114720.0,114360.0,114715.0,352526,114555.0,114707.61904761905,69225.0,115030.83635902079,114715.25,114399.66364097921,-15565366.0,126.76097187312553,194.65086155080073,-67.8898896776752,97.46835443037975,52.999660507298216,60.112046046290814,60.0,0.030378050106194543,-27.157407407411917,46.36372674717648,114597.62519961705,113307.3,sell,-385.0,0
18084,2019-12-20 12:45:00,115240.0,115450.0,115230.0,115445.0,140164,115320.0,115558.57142857143,69225.0,116011.138477492,115557.25,115103.361522508,-15106013.0,-18.264288076403318,33.83258607151934,-52.096874147922655,91.42857142857143,57.34693877550934,50.50906928686003,-65.0,0.02288213015189111,-44.15504590680215,29.846718827965255,115389.4192752584,114524.0,sell,35.0,1
18091,2019-12-20 14:30:00,115340.0,115620.0,115290.0,115550.0,190832,115484.0,115478.57142857143,69225.0,115743.1145605484,115455.0,115166.8854394516,-14861388.0,4.631699382603983,10.722542743073237,-6.090843360469254,54.54545454545455,28.18181818181733,53.2384024301641,365.0,0.017888333747761997,51.60256410256128,20.465144348370902,115460.51398919467,114734.85,sell,-170.0,0
18101,2019-12-20 17:00:00,115580.0,115640.0,115545.0,115595.0,69138,115598.0,115508.33333333333,69225.0,115763.13989607774,115524.5,115285.86010392226,-14812208.0,38.62937183819304,34.199847886772474,4.429523951420563,52.38095238095238,46.037130365487705,52.901084405648945,45.0,0.012933151933958165,41.28035320088982,14.43563748812694,115579.91418590554,114988.6,sell,-235.0,0
18111,2019-12-23 10:00:00,115700.0,115795.0,115650.0,115705.0,212302,115722.0,115649.76190476191,69225.0,115821.01710438328,115654.75,115488.48289561672,-14780184.0,58.73636698506016,58.5260736961964,0.21029328886375964,30.555555555555554,29.62962962962878,54.37149786777239,110.0,0.010426039113098362,46.74612183126011,20.517402709630254,115702.43366526978,115192.65,sell,-165.0,0
18124,2019-12-23 13:15:00,115710.0,115810.0,115700.0,115770.0,100042,115709.0,115738.57142857143,69225.0,115870.50655414622,115737.0,115603.49344585378,-14452792.0,29.938142296785372,42.00191260157296,-12.063770304787589,82.22222222222223,56.64007789386873,54.66754857112189,25.0,0.008367651122154207,21.292775665399123,19.339617918671742,115730.67835603486,115394.4,sell,90.0,1
18132,2019-12-23 15:15:00,115695.0,115790.0,115675.0,115740.0,110333,115703.0,115731.42857142857,69225.0,115873.18837929603,115733.25,115593.31162070397,-14318762.0,10.205578448469169,18.768140776104083,-8.562562327634915,66.66666666666667,50.05017921146865,52.95810875652,45.0,0.006784563729755888,61.41826923078436,14.703587738702138,115713.11973565721,115462.65,sell,-105.0,0
18149,2019-12-26 10:15:00,116300.0,116610.0,116235.0,116575.0,276744,116431.0,116071.90476190476,69225.0,116712.25840711182,116091.5,115470.74159288818,-13324204.0,197.01243549925857,162.43759795884378,34.57483754041479,90.66666666666667,52.68423647528036,71.28419726469805,440.0,0.008993251661371104,79.56828972065482,44.77515461397941,116360.5820430495,115703.8,sell,-355.0,0
18169,2019-12-26 15:15:00,117055.0,117130.0,117015.0,117090.0,145243,117091.0,116977.85714285714,69225.0,117265.34621747838,116998.0,116730.65378252162,-12646303.0,202.17833864601562,236.1119167476383,-33.933578101622686,51.724137931034484,54.496281271128254,68.13536062189162,-5.0,0.0206349683856466,10.796915167108152,56.58586870845817,117069.33841819783,115990.5,sell,-270.0,0
18198,2019-12-27 13:15:00,117350.0,117435.0,117235.0,117400.0,184537,117210.0,117730.71428571429,69225.0,118668.2491730613,117723.5,116778.7508269387,-13332522.0,-73.48352482079645,20.623627213238347,-94.1071520340348,93.57798165137615,64.43079205591607,47.52669317982575,-150.0,0.02427823267376894,-38.039543302699094,34.88875606566801,117360.67341876778,116618.65,sell,95.0,1
18211,2019-12-27 16:30:00,116620.0,117075.0,116620.0,117025.0,236183,116790.0,117142.85714285714,69225.0,117616.74772726752,117121.75,116626.75227273248,-14291358.0,-189.1305755816138,-148.17102707477892,-40.95954850683489,90.29126213592232,35.64699933854778,45.43670252432842,-315.0,0.01045288351204654,-51.42661882795651,24.642318327216156,116931.6435392213,116797.9,sell,160.0,1
18218,2019-12-30 09:00:00,116960.0,117450.0,116935.0,117380.0,140527,116959.0,117043.33333333333,69225.0,117528.0723828465,117025.5,116522.9276171535,-14237654.0,-103.41944340779446,-146.81205372107874,43.39261031328428,91.25,57.885802469134894,57.19094078257169,590.0,0.0033501448522432753,213.67203634861062,19.03103202022396,116986.2767071565,116880.2,sell,-25.0,0
18246,2019-12-30 16:00:00,116690.0,116700.0,116540.0,116590.0,123950,116597.0,116866.66666666667,69225.0,117383.04611019336,116830.0,116276.95388980664,-15355943.0,-154.95563224457146,-142.37350245533133,-12.582129789240128,59.77011494252874,64.48858903881303,39.839144714095696,-340.0,-0.005250532987022272,-44.78442280944962,22.48715340158055,116653.63679755232,117186.55,call,-10.0,0
18292,2020-01-03 09:00:00,117410.0,117495.0,116995.0,117245.0,330176,118606.0,118510.47619047618,69225.0,119289.6925345499,118523.5,117757.3074654501,-12613038.0,180.13186739025696,293.4298320567489,-113.29796466649196,11.876484560570072,70.09639432442192,32.00835218796302,-1230.0,0.024285739463891787,-351.954267482047,41.26627850084678,118509.92225109732,117398.15,call,700.0,1
18298,2020-01-03 10:30:00,117950.0,118180.0,117830.0,118060.0,383355,117840.0,118363.57142857143,69225.0,119431.97048489447,118360.5,117289.02951510553,-10723686.0,-57.20488479506457,53.072823736625054,-110.27770853168963,76.40449438202246,77.22281963984061,48.49628056810168,-765.0,0.021628277981822208,-27.054910744587332,32.80808471690437,118022.10313859166,117431.25,sell,-820.0,0
18306,2020-01-03 12:30:00,118315.0,118625.0,118215.0,118555.0,257598,118601.0,118346.42857142857,69225.0,119386.99669499013,118328.0,117269.00330500987,-9263702.0,96.79736783400585,67.91769270357435,28.879675130431508,50.74626865671642,45.007885978034345,54.88775776818322,695.0,0.01835166099504182,51.68491092509191,22.723085212336336,118449.52879690431,117533.95,sell,125.0,1
18322,2020-01-03 16:30:00,118745.0,118790.0,118615.0,118760.0,125992,118773.0,118656.19047619047,69225.0,119054.91920961399,118650.75,118246.58079038601,-9538203.0,127.27296409287374,132.6601707006619,-5.387206607788158,46.57534246575342,32.88622526636136,55.80509978889694,70.0,0.015869372203369814,8.990631610744687,14.725506852005768,118754.8380325191,117803.8,sell,-380.0,0
18354,2020-01-06 15:00:00,118055.0,118240.0,117750.0,117865.0,267358,118027.0,117547.38095238095,69225.0,118330.94440144792,117568.25,116805.55559855208,-8166726.0,8.047621452671592,-85.13202306886454,93.17964452153613,26.85185185185185,49.56192751891587,50.74454668857483,180.0,-0.009558424007904964,63.481089873934664,17.78537774810297,117884.02130973357,118130.7,call,-575.0,0
18370,2020-01-07 09:45:00,117620.0,117635.0,117450.0,117495.0,204169,117584.0,117629.76190476191,69225.0,118181.17922037478,117607.25,117033.32077962522,-9867514.0,-68.3183915491536,-93.20792935016584,24.88953780101224,42.281879194630875,59.56497422429636,46.83054573897872,100.0,-0.010867412744530736,23.2734384549631,17.53996126870195,117521.68919829177,118111.35,call,-415.0,0
18381,2020-01-07 12:30:00,116850.0,117015.0,116470.0,116485.0,362423,116659.0,117077.61904761905,69225.0,117880.43707448638,117068.0,116255.56292551362,-11672670.0,-266.21643950663565,-234.36054172100765,-31.855897785628002,21.48148148148148,64.68261772096487,35.504455830658834,-715.0,-0.015431118684472445,-59.13562723312649,31.622672119056354,116759.91062561079,117931.95,call,190.0,1
18389,2020-01-07 14:30:00,116840.0,116855.0,116680.0,116765.0,166032,116762.0,116829.52380952382,69225.0,117267.93304970466,116790.0,116312.06695029534,-11657040.0,-159.63568142792792,-200.89320458228215,41.25752315435423,53.086419753086425,68.12915479582053,44.60650074376715,-40.0,-0.01835678816044517,48.79955332215924,33.883216681051074,116766.12287426568,117776.7,call,605.0,1
18401,2020-01-07 17:30:00,117190.0,117205.0,116940.0,116990.0,171912,117133.0,116979.28571428571,69225.0,117462.13316841285,117004.0,116545.86683158715,-11119734.0,29.166163398811477,7.0248560577113075,22.14130734110017,13.157894736842106,41.278701805016674,46.77933483299152,-165.0,-0.013847388076515532,-34.188692156363885,17.350699822719726,117123.48182451853,117666.35,call,615.0,1
18411,2020-01-08 10:45:00,117470.0,117505.0,116955.0,117075.0,535373,117505.0,117298.09523809524,69225.0,117709.9038644323,117305.25,116900.5961355677,-11091429.0,103.41555378153862,98.35556649012473,5.05998729141389,12.903225806451612,31.824677302222252,44.92180208353446,85.0,-0.006822075142720596,-50.508823210998955,18.547366676420033,117391.63545524495,117557.8,call,-200.0,0
18430,2020-01-08 15:30:00,117200.0,117220.0,116970.0,117015.0,153843,117096.0,116890.0,69225.0,117469.04495312719,116860.75,116252.45504687281,-10232976.0,19.158371555648046,-22.533551968534688,41.691923524182734,25.274725274725277,48.35164835164745,50.04814280854186,510.0,-0.006039222403686484,40.02936517136033,15.062760274149554,117054.37992538165,117197.6,call,-235.0,0
18438,2020-01-08 17:30:00,117070.0,117080.0,116560.0,116720.0,239544,116868.0,116870.95238095238,69225.0,117423.41794716923,116905.5,116387.58205283077,-10201787.0,-38.47615786906681,-37.95695633533834,-0.5192015337284701,28.07017543859649,68.54936694486936,45.1299855808952,-420.0,-0.005625092861538672,-60.255913144626604,15.230251097084215,116872.74911434192,117153.2,call,-45.0,0
18448,2020-01-09 10:45:00,117120.0,117230.0,116820.0,116845.0,371795,116886.0,116824.04761904762,69225.0,117231.76239651279,116808.25,116384.73760348721,-9481359.0,-14.514012009371072,-45.492863190020536,30.978851180649464,45.55555555555556,63.42660178426513,49.81674945287473,125.0,-0.0059805244810196,65.56058320764102,12.305073019109136,116847.57103414478,117085.85,call,-360.0,0
18461,2020-01-09 14:00:00,116645.0,116670.0,116520.0,116555.0,157084,116605.0,116653.57142857143,69225.0,117000.55262774283,116639.5,116278.44737225717,-9044518.0,-65.29970111636794,-78.52787111194209,13.228169995574149,31.34328358208955,54.99884349906864,46.45586873050574,230.0,-0.007306011755603414,3.948110547095743,8.625691476496103,116585.97336869745,116925.95,call,-335.0,0
18474,2020-01-09 17:15:00,116380.0,116385.0,116040.0,116135.0,213021,116254.0,116307.85714285714,69225.0,116769.64334257685,116303.25,115836.85665742315,-10166334.0,-112.89304505879409,-136.92346029687945,24.030415238085368,33.333333333333336,62.831616729087756,42.65981982561999,40.0,-0.011044400083126682,1.310861423223746,14.10288540124607,116223.70612658383,116778.65,call,540.0,1
18505,2020-01-10 15:45:00,116650.0,116695.0,116555.0,116620.0,150600,116583.0,116799.52380952382,69225.0,117183.66697131108,116784.75,116385.83302868892,-10693260.0,-20.124763918080134,13.317946936448413,-33.44271085452855,62.6865671641791,74.98445273631755,47.497747157745515,-90.0,0.0013799672056169499,-36.73925181462724,14.431712568804926,116641.3396680455,116709.75,call,-345.0,0
18543,2020-01-13 16:00:00,117445.0,117600.0,117390.0,117540.0,225402,117546.0,117367.61904761905,69225.0,117867.4103290708,117393.5,116919.5896709292,-9699599.0,226.34167482462362,252.98472248801227,-26.643047663388643,48.0,34.411214953270154,61.224584282069706,70.0,0.011082732503853165,7.900174852965151,22.483684328456295,117504.06369028319,116686.0,sell,-40.0,0
18558,2020-01-14 10:30:00,117410.0,117790.0,117400.0,117785.0,375875,117480.0,117574.76190476191,69225.0,117850.67432315202,117569.5,117288.32567684798,-9816327.0,82.39263638533885,118.11747631826054,-35.7248399329217,99.0990990990991,62.1369276876466,61.43987970675743,205.0,0.016058532452700724,59.64293350437213,14.665024688263117,117545.85216088087,116827.1,sell,425.0,1
18566,2020-01-14 12:30:00,117455.0,117715.0,117450.0,117585.0,332510,117460.0,117591.42857142857,69225.0,117961.2916082969,117589.5,117217.7083917031,-10343216.0,37.77578422309307,73.82503167011507,-36.049247447022,60.439560439560445,33.65177866405816,52.3042377340921,220.0,0.015252529988663,10.603869723891437,13.735120559598585,117548.88993847165,116933.35,sell,15.0,1
18574,2020-01-14 14:30:00,117485.0,117690.0,117480.0,117540.0,318887,117507.0,117546.66666666667,69225.0,117896.26814175743,117551.75,117207.23185824257,-10172834.0,7.931361998838838,24.61252914534506,-16.681167146506223,57.74647887323944,53.589283181277914,50.92256347755563,75.0,0.012567334762536575,38.3319292333825,10.324704180258777,117521.04553217965,117039.75,sell,140.0,1
18582,2020-01-14 16:30:00,117310.0,117765.0,117235.0,117705.0,404919,117379.0,117480.95238095238,69225.0,117789.9267013474,117483.0,117176.0732986526,-10585232.0,-22.193625378538854,-10.552532191560775,-11.641093186978079,92.5925925925926,47.53086419753,55.29738092734101,190.0,0.00928837773801483,70.34677990091625,11.422554136656162,117453.00358399213,117112.85,sell,-130.0,0
18611,2020-01-15 14:30:00,116980.0,117080.0,116835.0,116855.0,252651,116881.0,117075.71428571429,69225.0,117537.4791227183,117058.5,116579.5208772817,-12604571.0,-156.73698395279644,-157.6514074818984,0.9144235291019527,39.32584269662921,69.03113374168491,41.27107579416008,-195.0,-0.0035978201233133333,-14.68444444445818,27.985285720671474,116912.698291775,117278.65,call,-95.0,0
18623,2020-01-15 17:30:00,116925.0,116930.0,116640.0,116820.0,212338,116898.0,116829.04761904762,69225.0,117042.02494055213,116826.5,116610.97505944787,-12450442.0,-74.58571955804655,-108.2369009294249,33.65118137137836,37.89473684210526,50.62073883896648,44.52697138670592,95.0,-0.00879373225862734,-29.356471438918813,24.955790410338363,116868.28313617998,117338.5,call,475.0,1
18632,2020-01-16 10:30:00,117300.0,117425.0,116935.0,116940.0,435426,117224.0,116966.19047619047,69225.0,117458.05053481513,116981.25,116504.44946518487,-13177840.0,52.13894850484212,17.845324632267438,34.293623872574685,0.8264462809917356,27.24656276337386,46.02665066957758,15.0,-0.007259438962958775,6.9640504423089595,21.48488679330291,117138.0853526788,117333.15,call,405.0,1
18639,2020-01-16 12:15:00,117290.0,117335.0,117135.0,117220.0,235147,117274.0,117128.57142857143,69225.0,117560.15270069099,117138.5,116716.84729930901,-12424823.0,72.70464872855518,58.331381835508445,14.37326689304674,38.095238095238095,61.82539682539596,53.01006094629922,-105.0,-0.004390182304125911,-28.087485610918687,16.288864783893253,117235.3678133541,117312.35,call,30.0,1
18649,2020-01-16 14:45:00,117365.0,117450.0,117160.0,117205.0,244431,117306.0,117253.80952380953,69225.0,117436.21975560558,117250.25,117064.28024439442,-12564502.0,54.39230026777659,60.777820935435514,-6.385520667658923,22.058823529411764,47.54901960784227,49.64656249047041,-15.0,-0.0006438746311676624,-11.34521880066716,11.240461400854326,117278.48725557818,117283.4,call,-625.0,0
18660,2020-01-16 17:30:00,116800.0,116875.0,116630.0,116655.0,163352,116668.0,116911.66666666667,69225.0,117649.4602696257,116896.75,116144.0397303743,-13763962.0,-140.78506502011442,-130.84757115504235,-9.93749386507207,60.0,72.75362318840493,42.718976040553805,-210.0,-0.004025477082514328,-6.947123111540012,21.773357462917925,116685.60723200042,117168.05,call,600.0,1
18678,2020-01-17 12:45:00,117975.0,118045.0,117840.0,118025.0,212572,118078.0,117630.95238095238,69225.0,118689.53144993138,117676.0,116662.46855006862,-12550493.0,291.8932194408553,276.40849869363274,15.484720747222582,42.52873563218391,23.501774753648004,63.548213050879696,80.0,0.0068283723064777035,8.308809103398932,35.44967076792723,118007.27778092204,117214.45,sell,10.0,1
18686,2020-01-17 14:45:00,117955.0,118220.0,117910.0,118180.0,230476,118007.0,117992.14285714286,69225.0,118273.4482018266,118022.5,117771.5517981734,-12167186.0,178.99748296338657,210.9544472060307,-31.95696424264412,90.69767441860465,60.28349192561217,63.65071325183235,80.0,0.012361852878317592,54.472523064602896,29.84924802595714,118001.31398822529,117252.3,sell,-180.0,0
18705,2020-01-20 10:15:00,118210.0,118680.0,118210.0,118505.0,394658,118364.0,118358.09523809524,69225.0,118768.04834530177,118378.25,117988.45165469823,-12355137.0,131.81071875206544,175.137474109382,-43.32675535731656,67.88990825688073,28.116768098827407,57.71609068115517,-45.0,0.018981329072298436,-5.352048385251483,35.213266858369,118414.11108146994,117466.4,sell,-105.0,0
18729,2020-01-20 16:15:00,118625.0,118875.0,118610.0,118805.0,181650,118665.0,118719.04761904762,69225.0,118916.88242517275,118732.75,118548.61757482725,-11040166.0,67.68503843806684,96.03030420228362,-28.345265764216776,82.05128205128206,52.720797720796895,57.00024336261896,70.0,0.017308861889442362,6.529850746253635,23.51424385601815,118720.57278673802,117894.7,sell,-120.0,0
18742,2020-01-21 10:15:00,118190.0,118685.0,118165.0,118605.0,427576,118409.0,118693.33333333333,69225.0,119161.47473617025,118686.5,118211.52526382975,-10943159.0,-48.66126621735748,7.259229336116194,-55.92049555347367,85.84070796460176,45.22631124752878,49.32729703581669,-155.0,0.012859385101782195,-48.31534183839364,22.751278061209028,118548.53263469142,118082.5,sell,55.0,1
18770,2020-01-21 17:15:00,117790.0,117875.0,117655.0,117760.0,196499,117708.0,118040.0,69225.0,118733.39904815167,118019.0,117304.60095184833,-12131982.0,-226.09763799885695,-220.14719185600111,-5.950446142855839,78.50467289719627,85.86519399603435,38.600663466500954,-160.0,-0.0053381519727779825,-22.052442935297123,37.22911887032793,117770.15097249906,118389.7,call,-545.0,0
18786,2020-01-22 12:00:00,118160.0,118195.0,117865.0,117870.0,273172,118086.0,117871.42857142857,69225.0,118435.24217673714,117888.0,117340.75782326286,-13137300.0,9.06289175665006,-28.88776691505195,37.950658671702016,1.0638297872340425,44.874811949279284,45.66321331966318,-140.0,-0.010013879169212814,-4.838202953191509,20.634892263479117,118029.63289849159,118370.75,call,260.0,1
18794,2020-01-22 14:00:00,118145.0,118190.0,117915.0,118075.0,247227,118103.0,118071.42857142857,69225.0,118253.42056434776,118075.25,117897.07943565224,-13043943.0,33.16278818520368,18.2488976531448,14.913890532058879,41.55844155844156,53.95244025380938,50.97542838454173,-100.0,-0.007580622125780145,-25.313283208019598,14.112044168171627,118094.170308187,118358.35,call,80.0,1
18800,2020-01-22 15:30:00,118155.0,118210.0,117915.0,117930.0,229824,118114.0,118089.04761904762,69225.0,118279.66598117557,118092.25,117904.83401882443,-13286315.0,22.617645662016002,29.375999258179384,-6.758353596163381,4.545454545454546,47.85611214182568,44.5334826279993,-55.0,-0.005472707246012565,-91.75729822552786,12.652530360553683,118092.13898126937,118329.25,call,470.0,1
18811,2020-01-23 09:00:00,118200.0,118250.0,117985.0,118015.0,230875,118358.0,118183.09523809524,69225.0,118537.6629864043,118185.75,117833.8370135957,-12867120.0,76.44493502902333,63.83674900019956,12.608186028823766,4.37956204379562,56.76420184068474,45.112400171060834,65.0,-0.0017295494407321144,-51.78162117107601,14.891475597678445,118281.59871124876,118303.3,call,-560.0,0
18850,2020-01-24 09:30:00,119560.0,119750.0,119530.0,119690.0,225774,119749.0,119412.14285714286,69225.0,120260.61972306563,119453.75,118646.88027693437,-9493661.0,387.1821618261747,422.4580634245806,-35.27590159840588,30.973451327433626,31.97576680305698,63.904031119530636,-115.0,0.018945216406729415,-23.351158645263236,40.60511480004991,119674.1738846203,118270.05,sell,440.0,1
18858,2020-01-24 11:30:00,119185.0,119470.0,119030.0,119435.0,478689,119296.0,119596.42857142857,69225.0,120035.06538962173,119597.75,119160.43461037827,-9744390.0,130.40563986019697,239.96667949122124,-109.56103963102427,78.64077669902912,37.04910736782136,54.1659450952252,-445.0,0.023716407517837546,-77.86429365962282,26.98649957289072,119406.63432883834,118351.4,sell,670.0,1
18871,2020-01-24 14:45:00,118660.0,118920.0,118615.0,118860.0,284468,118659.0,119034.04761904762,69225.0,119631.5485252792,118990.75,118349.9514747208,-11033525.0,-146.2810608627915,-101.55332476609331,-44.72773609669818,90.0,66.2679055361975,46.52906704732418,60.0,0.014901971927883118,-12.596671782366547,27.76272930278338,118761.41128046325,118488.35,sell,200.0,1
18879,2020-01-24 16:45:00,118400.0,118810.0,118360.0,118770.0,273676,118619.0,118738.33333333333,69225.0,118987.92672225644,118706.5,118425.07327774356,-12113326.0,-134.20513032840972,-133.66996452896683,-0.5351657994428933,90.9090909090909,46.00494743351815,48.71275629378461,185.0,0.00714947390716425,8.68449197862347,26.185992653814083,118645.91569837168,118551.55,sell,270.0,1
18908,2020-01-27 14:45:00,115510.0,115510.0,115235.0,115400.0,266752,115406.0,115592.85714285714,69225.0,116038.62909155394,115567.0,115095.37090844606,-14850892.0,-533.0424863366206,-636.5965134397791,103.55402710315843,55.85585585585586,72.82703264011606,34.53690809731246,-330.0,-0.047919376960703364,-38.61839367457591,46.087993274476204,115455.8607216264,117991.6,call,-215.0,0
18932,2020-01-28 11:30:00,116120.0,116210.0,115600.0,115775.0,603331,116198.0,115479.28571428571,69225.0,116605.99514371275,115492.75,114379.50485628725,-15959481.0,133.291461994595,5.08684883029796,128.20461316429706,16.587677725118482,46.43891177224645,51.11969530536291,515.0,-0.041411372486577225,30.094043887149123,32.21451227790691,115938.44892324312,117408.8,call,30.0,1
18944,2020-01-28 14:30:00,116220.0,116230.0,115940.0,116045.0,229638,116107.0,116020.23809523809,69225.0,116532.0432647931,116050.25,115568.4567352069,-14847155.0,116.33880713132385,109.73994079091128,6.59886634041257,47.77777777777778,72.89869989344398,53.56338093276101,-185.0,-0.021863855651993447,23.208999407942738,16.757516791692787,116058.86938314841,117000.3,call,630.0,1
18958,2020-01-28 18:00:00,116810.0,116835.0,116585.0,116585.0,73287,116776.0,116432.14285714286,69225.0,117148.41815799919,116459.25,115770.08184200081,-13493047.0,231.36653780388588,234.47876189647826,-3.1122240925923847,0.0,23.37560386473358,55.19777189533917,135.0,-0.0016233285339173342,15.525114155252316,20.711605397476912,116696.33629028924,116589.5,call,530.0,1
18974,2020-01-29 12:45:00,116180.0,116450.0,116115.0,116435.0,233464,116182.0,116680.47619047618,69225.0,117393.23476856611,116669.0,115944.76523143389,-14339892.0,-60.448055902379565,28.66659569174278,-89.11465159412235,82.19178082191782,53.11638040933567,48.61974502825382,-365.0,0.009126655729896349,-56.20815965643731,16.822821446109938,116383.6366881168,116249.5,sell,300.0,1
18984,2020-01-29 15:15:00,116165.0,116385.0,116060.0,116350.0,200974,116154.0,116329.04761904762,69225.0,116733.71606695685,116305.5,115877.28393304315,-14619867.0,-95.39696712954901,-84.96337459944866,-10.433592530100356,92.22222222222223,65.21367521367449,50.06612404276528,-85.0,0.004839986435367649,30.256410256394947,12.826430521228842,116224.2603247492,116011.8,sell,115.0,1
19017,2020-01-30 14:15:00,113460.0,113535.0,113275.0,113285.0,224817,113337.0,113532.14285714286,69225.0,114096.10086950939,113505.25,112914.39913049061,-18546078.0,-499.923252765846,-590.9953134683669,91.07206070252096,41.80327868852459,67.82321649323116,32.31815263583892,-200.0,-0.04213942221072964,2.3050441550714216,48.84042525458223,113359.96892210483,115615.15,call,295.0,1
19033,2020-01-31 09:00:00,114600.0,114685.0,114405.0,114580.0,190543,115203.0,113993.80952380953,69225.0,115571.88136925195,114032.5,112493.11863074805,-16987560.0,305.3693169156031,97.84406209306556,207.52525482253756,12.681159420289854,64.22384389747715,54.271647514011555,960.0,-0.03517890704253235,27.174599921435778,33.875852019534264,114755.77245741899,115391.2,call,-735.0,0
19041,2020-01-31 11:00:00,114450.0,114470.0,114145.0,114290.0,371919,114217.0,114331.19047619047,69225.0,115539.01223918698,114364.5,113189.98776081302,-17213351.0,73.8908681718749,109.62081688070205,-35.72994870882715,65.98639455782313,79.77823897920678,50.367977036129375,-1350.0,-0.022633253884563054,-47.25908828620885,21.12075104854069,114343.1547744497,115248.45,call,-760.0,0
19053,2020-01-31 14:00:00,113850.0,113935.0,113690.0,113700.0,334101,113592.0,113966.90476190476,69225.0,114601.84653695012,113936.25,113270.65346304988,-18136690.0,-164.9216111251444,-124.64806923809645,-40.273541887047955,63.28125,63.16010412910134,45.10151622313433,-450.0,-0.016137056961962326,-16.080029640612725,20.54708117256171,113705.55805553612,114924.15,call,-55.0,0
19065,2020-01-31 17:00:00,113955.0,114060.0,113420.0,113475.0,373500,113788.0,113684.52380952382,69225.0,114036.92973618116,113686.5,113336.07026381884,-18921904.0,-70.75992995644629,-88.84581124947603,18.085881293029743,7.18954248366013,43.61273037743555,42.55231096685039,-260.0,-0.014196967454938036,-69.63292547275488,13.792588129734176,113738.80891888955,114544.1,call,575.0,1
19075,2020-02-03 10:15:00,114075.0,114215.0,113700.0,113700.0,570330,114050.0,113817.85714285714,69225.0,114269.51983196278,113822.0,113374.48016803722,-19317556.0,34.514521391218295,7.822281759243651,26.692239631974644,0.0,21.900161030595118,45.288500163895506,225.0,-0.010439589231769908,-17.73865944481897,16.621559220921945,113940.49034863959,114298.7,call,905.0,1
19097,2020-02-03 15:45:00,115075.0,115235.0,115045.0,115170.0,269670,115204.0,114987.85714285714,69225.0,115659.1574079633,115042.25,114425.3425920367,-16990872.0,259.2840960048343,291.6368589080622,-32.35276290322793,27.472527472527474,24.49084249084179,60.37847600470078,15.0,0.012996134906551049,-5.277510426691065,32.44434420473485,115145.35330292652,114087.9,sell,110.0,1
19103,2020-02-03 17:15:00,115055.0,115290.0,115015.0,115240.0,208428,115185.0,115164.52380952382,69225.0,115346.20382023069,115156.75,114967.29617976931,-16953195.0,182.8333828846371,225.84998657018565,-43.016603685548546,66.66666666666666,54.090354090353394,58.67854127905806,-95.0,0.01680721702261856,8.426666666681026,28.47963311050226,115166.91757624237,114166.1,sell,-600.0,0
19117,2020-02-04 11:30:00,116270.0,116525.0,116120.0,116430.0,573033,116414.0,115821.19047619047,69225.0,117277.54027598871,115853.75,114429.95972401129,-17809288.0,409.7542827730358,402.41854794576267,7.335734827273143,46.616541353383454,25.524436463848243,63.3466355547368,180.0,0.027666305352003207,28.17512520482555,37.391861961403876,116321.59883628758,114557.6,sell,345.0,1
19125,2020-02-04 13:30:00,116075.0,116575.0,116030.0,116520.0,389840,116160.0,116225.71428571429,69225.0,117097.27910800169,116291.0,115484.72089199831,-18486051.0,219.23544995946577,284.32084843976065,-65.08539848029488,91.7910447761194,47.79454578956995,62.36447788687875,200.0,0.03115183740192151,31.38848826537596,34.900494891387865,116239.41120341746,114768.55,sell,395.0,1
19144,2020-02-05 09:00:00,116795.0,116920.0,116720.0,116840.0,220557,115933.0,115999.04761904762,69225.0,116598.62778381376,115995.25,115391.87221618624,-19071908.0,9.04268771588977,-22.283642840932924,31.326330556822693,94.07407407407408,56.84822076978869,68.65144568993863,945.0,0.019998330329373815,330.57332602206014,18.428309423713113,115983.07918801767,115053.95,sell,-480.0,0
