,Data,Open,High,Low,Close,Vol,MA_5,MA_21,BB_up,BB_mid,BB_low,macd,macdsignal,macdhist,RSI,dist_bb,dist_bb_up,dist_bb_low,dist_media,dist_media_abs,dist_price_media_21,dist_price_media_5,dist_RSI_70,dist_RSI_30,tamanho_corpo,tamanho_full,media_vol_5,media_vol_3,media_vol_10,tamanho_corpo_5,tamanho_corpo_direcao,candle_direcao,candle_direcao_5,candle_direcao_3,candle_direcao_10,tamanho_pra_baixo,tamanho_abaixo,tamanho_pra_cima,tamanho_acima,proximo_candle,pos_BB_inicial,verifica_tamanho,acao,stop,tp,resultado_binario
96184,2022-12-14 11:21:00,104865.0,104980.0,104850.0,104975.0,37756,104835.0,104744.28571428571,104948.13406502684,104732.5,104516.86593497316,18.784380061159027,-9.863178570655103,28.647558631814128,60.671448944719955,479.1868111707445,-2.9065944146277616,-482.09340558537224,90.71428571428987,90.71428571428987,-230.71428571428987,-140.0,-9.328551055280045,30.671448944719955,110.0,130.0,30879.4,34006.333333333336,34115.5,53.0,110.0,1,0.8,1.0,0.7,15.0,125.0,115.0,5.0,15.0,1,0.956520907373124,sell,105025.0,104875.0,1.0
96196,2022-12-14 11:33:00,104565.0,104585.0,104430.0,104440.0,65911,104573.0,104735.0,104975.73318264425,104734.25,104492.76681735575,-60.43755986979522,-27.31702937955804,-33.120530490237186,33.83819610346471,536.6292947650072,562.5646473825036,25.93535261749639,-162.0,162.0,295.0,133.0,-36.16180389653529,3.8381961034647105,125.0,155.0,53632.0,59102.0,43363.4,49.0,-125.0,0,0.2,0.0,0.2,135.0,10.0,20.0,145.0,45.0,-1,0.9259252400553777,call,104390.0,104540.0,0.0
96208,2022-12-14 11:45:00,104375.0,104475.0,104240.0,104255.0,63593,104388.0,104532.61904761905,104734.47587276895,104520.0,104305.52412723105,-91.07974612929684,-71.3861974780622,-19.693548651234636,32.715384557140005,476.61305059766164,503.3065252988308,26.69347470116918,-144.61904761905316,144.61904761905316,277.61904761905316,133.0,-37.284615442859995,2.7153845571400055,120.0,235.0,41362.0,40530.333333333336,49525.5,61.0,-120.0,0,0.0,0.0,0.3,135.0,15.0,100.0,220.0,75.0,-1,0.8888882304531626,call,104205.0,104355.0,0.0
96224,2022-12-14 12:01:00,104065.0,104070.0,103805.0,103830.0,101417,103983.0,104156.19047619047,104447.31629501224,104142.0,103836.68370498776,-151.7691431757994,-145.80771204650063,-5.961431129298774,32.36061429374059,678.4806555827381,651.240327791369,-27.240327791369054,-173.19047619047342,173.19047619047342,326.1904761904734,153.0,-37.63938570625941,2.360614293740589,235.0,265.0,54179.6,71703.0,54605.9,85.0,-235.0,0,0.4,0.3333333333333333,0.4,260.0,25.0,5.0,240.0,65.0,-1,0.9038458062131516,call,103780.0,103930.0,0.0
96236,2022-12-14 12:13:00,103730.0,103760.0,103670.0,103685.0,37526,103785.0,103899.76190476191,104096.34319703578,103896.25,103696.15680296422,-134.2364144873427,-133.80230151511503,-0.4341129722276662,33.7077982084028,444.6515489683952,433.5757744841976,-11.07577448419761,-114.76190476190823,114.76190476190823,214.76190476190823,100.0,-36.2922017915972,3.7077982084027994,45.0,90.0,45798.6,49305.666666666664,39268.4,71.0,-45.0,0,0.4,0.3333333333333333,0.4,60.0,15.0,30.0,75.0,85.0,-1,0.7499987500020833,call,103635.0,103785.0,0.0
96257,2022-12-14 12:34:00,103990.0,104115.0,103980.0,104105.0,41132,103978.0,103940.71428571429,104091.30395981809,103949.25,103807.19604018191,10.2466321154061,-8.3776215988124,18.6242537142185,60.329592563152204,315.6754662624153,2.087733131207642,-313.58773313120764,37.28571428571013,37.28571428571013,-164.28571428571013,-127.0,-9.670407436847796,30.329592563152204,115.0,135.0,31444.8,30630.333333333332,27469.0,41.0,115.0,1,1.0,1.0,0.7,10.0,125.0,125.0,10.0,40.0,1,0.9199992640005887,sell,104155.0,104005.0,1.0
96274,2022-12-14 12:51:00,104125.0,104285.0,104120.0,104165.0,70251,104062.0,104001.42857142857,104157.91809588124,104005.25,103852.58190411876,30.98039252682065,11.13822509407281,19.842167432747843,61.65883657257514,339.26243529163185,9.881217645815923,-329.3812176458159,60.57142857143481,60.57142857143481,-163.5714285714348,-103.0,-8.34116342742486,31.65883657257514,40.0,165.0,32966.8,42140.333333333336,28070.0,53.0,40.0,1,1.0,1.0,0.8,5.0,45.0,160.0,120.0,110.0,1,0.24999984375009765,sell,104215.0,104065.0,1.0
96299,2022-12-14 13:16:00,104065.0,104080.0,104010.0,104015.0,19318,104089.0,104162.85714285714,104301.3616667738,104158.75,104016.1383332262,-9.40595678606769,10.005441785426981,-19.411398571494672,41.81732756308051,316.9148150528781,302.20740752643906,-14.707407526439056,-73.85714285714494,73.85714285714494,147.85714285714494,74.0,-28.18267243691949,11.81732756308051,50.0,70.0,15549.8,18818.0,16735.1,29.0,-50.0,0,0.4,0.3333333333333333,0.4,55.0,5.0,15.0,65.0,55.0,-1,0.9090892562013523,call,103965.0,104115.0,0.0
96311,2022-12-14 13:28:00,104220.0,104290.0,104205.0,104275.0,28788,104206.0,104136.66666666667,104237.29091091322,104135.25,104033.20908908678,24.448867063809303,10.794404681199431,13.654462382609871,60.59002688884543,226.75757980716298,-26.37121009641851,-253.1287899035815,69.33333333332848,69.33333333332848,-138.33333333332848,-69.0,-9.40997311115457,30.59002688884543,55.0,85.0,17585.8,17029.0,17025.3,44.0,55.0,1,0.6,0.6666666666666666,0.6,15.0,70.0,70.0,15.0,-10.0,1,0.7857131632669095,sell,104325.0,104175.0,1.0
96322,2022-12-14 13:39:00,104000.0,104015.0,103920.0,103935.0,31063,104013.0,104123.57142857143,104293.21141487973,104121.5,103949.78858512027,-39.22327153803781,-14.717827972492065,-24.50544356554574,36.3938637062472,381.5809219549701,377.29046097748505,-4.290460977485054,-110.57142857143481,110.57142857143481,188.5714285714348,78.0,-33.6061362937528,6.393863706247203,65.0,95.0,26444.8,24290.333333333332,26735.5,45.0,-65.0,0,0.2,0.0,0.1,80.0,15.0,15.0,80.0,65.0,-1,0.8124989843762696,call,103885.0,104035.0,0.0
96334,2022-12-14 13:51:00,104135.0,104240.0,104125.0,104160.0,31453,104104.0,104033.33333333333,104140.33026604514,104025.5,103910.66973395486,-2.0000910373491934,-24.982772707608355,22.98268167025916,59.46532006557626,255.1783689892327,-6.910815505383653,-262.08918449461635,70.66666666667152,70.66666666667152,-126.66666666667152,-56.0,-10.534679934423743,29.465320065576257,25.0,115.0,29262.4,36748.0,27415.4,36.0,25.0,1,1.0,1.0,0.8,10.0,35.0,105.0,80.0,-40.0,1,0.23809501133808444,sell,104210.0,104060.0,1.0
96345,2022-12-14 14:02:00,104340.0,104455.0,104325.0,104350.0,56305,104215.0,104094.76190476191,104298.43797535155,104098.75,103899.06202464845,48.35832488197775,17.527286882958464,30.831037999019287,67.91373162036376,443.75105633676867,-29.374471831615665,-473.12552816838434,120.23809523809177,120.23809523809177,-255.23809523809177,-135.0,-2.0862683796362376,37.91373162036376,10.0,130.0,34198.2,46261.0,28563.8,59.0,10.0,1,1.0,1.0,0.7,15.0,25.0,115.0,105.0,0.0,1,0.08695644612482946,sell,104400.0,104250.0,1.0
96380,2022-12-14 14:37:00,104240.0,104270.0,104150.0,104185.0,27837,104257.0,104267.85714285714,104332.06971999296,104269.75,104207.43028000704,-4.010447804233991,5.885840801963086,-9.896288606197077,42.69190145316809,138.48826665099477,153.9941333254974,15.505866674502613,-10.857142857144936,10.857142857144936,82.85714285714494,72.0,-27.308098546831907,12.691901453168093,55.0,120.0,17780.8,17899.333333333332,18716.9,33.0,-55.0,0,0.2,0.0,0.2,90.0,35.0,30.0,85.0,-15.0,-1,0.6111104320995199,call,104135.0,104285.0,0.0
96394,2022-12-14 14:51:00,104290.0,104365.0,104275.0,104350.0,31407,104262.0,104213.80952380953,104338.84244645713,104212.25,104085.65755354287,5.036608628230169,-14.345472652744679,19.382081280974848,61.205459385574315,281.3165476825088,2.908273841254413,-278.4082738412544,48.19047619047342,48.19047619047342,-136.19047619047342,-88.0,-8.794540614425685,31.205459385574315,60.0,90.0,22073.6,23381.0,23403.6,47.0,60.0,1,1.0,1.0,0.8,15.0,75.0,75.0,15.0,-30.0,1,0.7999989333347555,sell,104400.0,104250.0,1.0
96409,2022-12-14 15:06:00,105160.0,105315.0,105105.0,105295.0,60906,105059.0,104614.04761904762,105249.77891342659,104638.5,104027.22108657341,233.8811136601871,169.78870664080745,64.09240701937966,85.9198827587808,1358.3975853924348,22.698792696217424,-1335.6987926962174,444.95238095238165,444.95238095238165,-680.9523809523816,-236.0,15.919882758780801,55.9198827587808,135.0,210.0,47449.6,58894.0,53011.2,90.0,135.0,1,1.0,1.0,0.8,55.0,190.0,155.0,20.0,-45.0,1,0.8709671800211741,sell,105345.0,105195.0,1.0
96420,2022-12-14 15:17:00,105380.0,105555.0,105370.0,105555.0,69872,105343.0,105097.85714285714,105464.49012982321,105118.25,104772.00987017679,229.13687240282889,213.6709776776412,15.465894725187695,77.48554984015496,769.4225107182574,-52.0387446408713,-821.4612553591287,245.14285714285506,245.14285714285506,-457.14285714285506,-212.0,7.48554984015496,47.48554984015496,175.0,185.0,40430.6,45144.333333333336,41873.9,77.0,175.0,1,0.8,1.0,0.6,10.0,185.0,175.0,0.0,55.0,1,0.9999994285717551,sell,105605.0,105455.0,1.0
96437,2022-12-14 15:34:00,105555.0,105555.0,105310.0,105315.0,62484,105519.0,105524.04761904762,105733.45420383345,105537.5,105341.54579616655,116.1099973161763,168.93060590872204,-52.82060859254574,46.65090883431212,435.45378629653715,440.2268931482686,4.773106851731427,-5.047619047618355,5.047619047618355,209.04761904761835,204.0,-23.34909116568788,16.65090883431212,240.0,245.0,41905.6,40227.666666666664,41169.5,107.0,-240.0,0,0.6,0.3333333333333333,0.6,245.0,5.0,0.0,240.0,125.0,-1,0.9795914369014543,call,105265.0,105415.0,0.0
96456,2022-12-14 15:53:00,105290.0,105645.0,105260.0,105635.0,40123,105359.0,105264.04761904762,105529.88864099674,105249.5,104969.11135900326,18.59973459757748,-13.696074707904032,32.29580930548151,59.967223361788044,623.085868881637,-73.9570655591815,-697.0429344408185,94.95238095238165,94.95238095238165,-370.95238095238165,-276.0,-10.032776638211956,29.967223361788044,345.0,385.0,33541.8,38032.0,32478.1,195.0,345.0,1,0.6,0.6666666666666666,0.6,30.0,375.0,355.0,10.0,-195.0,1,0.9718307121603629,sell,105685.0,105535.0,1.0
96471,2022-12-14 16:08:00,105200.0,105200.0,105045.0,105070.0,34833,105235.0,105338.57142857143,105605.29910224758,105340.75,105076.20089775242,-33.02472252429288,-3.17329189595993,-29.851430628332952,41.785717718562694,587.8868938835221,564.6934469417611,-23.193446941761067,-103.57142857143481,103.57142857143481,268.5714285714348,165.0,-28.214282281437306,11.785717718562694,130.0,155.0,29646.4,28025.0,38453.6,76.0,-130.0,0,0.4,0.3333333333333333,0.3,155.0,25.0,0.0,130.0,70.0,-1,0.8387091363166862,call,105020.0,105170.0,0.0
96482,2022-12-14 16:19:00,105510.0,105615.0,105350.0,105560.0,43498,105468.0,105300.23809523809,105527.38667475135,105291.0,105054.61332524865,44.539607326776604,5.856079025755287,38.68352830102132,59.24849305089674,525.3037216696539,-6.348139165173052,-531.651860834827,167.76190476190823,167.76190476190823,-259.7619047619082,-92.0,-10.751506949103259,29.24849305089674,50.0,265.0,39997.0,39672.666666666664,35143.5,83.0,50.0,1,0.6,0.6666666666666666,0.5,160.0,210.0,105.0,55.0,-30.0,1,0.4761900226761689,sell,105610.0,105460.0,1.0
96496,2022-12-14 16:33:00,105605.0,105930.0,105590.0,105835.0,87904,105661.0,105515.47619047618,105736.2335339481,105523.0,105309.7664660519,89.66099213983398,66.99978502026809,22.661207119565887,64.13725129564261,473.8522976624663,-75.07385116876685,-548.9261488312331,145.52380952381645,145.52380952381645,-319.52380952381645,-174.0,-5.8627487043573865,34.13725129564261,230.0,340.0,42046.2,46885.666666666664,33287.5,109.0,230.0,1,0.6,0.6666666666666666,0.5,15.0,245.0,325.0,95.0,-490.0,1,0.7076920899408955,sell,105885.0,105735.0,1.0
96525,2022-12-14 17:02:00,105820.0,106070.0,105785.0,106045.0,45452,105846.0,105705.71428571429,105951.94705271587,105722.5,105493.05294728413,99.27252941268671,75.72267129528946,23.54985811739725,63.55091595259541,509.8823393686034,-67.55883031569829,-577.4411696843017,140.28571428571013,140.28571428571013,-339.2857142857101,-199.0,-6.44908404740459,33.55091595259541,225.0,285.0,30999.8,36509.666666666664,32966.8,98.0,225.0,1,0.6,0.6666666666666666,0.7,35.0,260.0,250.0,25.0,5.0,1,0.899999640000144,sell,106095.0,105945.0,1.0
96552,2022-12-14 17:29:00,106055.0,106060.0,105865.0,105885.0,24099,106021.0,106180.23809523809,106439.56300101409,106177.75,105915.93699898591,2.8068343686754815,48.591377645694664,-45.78454327701918,41.44329134907307,581.8066689201805,583.6533344600903,1.8466655399097363,-159.23809523809177,159.23809523809177,295.2380952380918,136.0,-28.55670865092693,11.443291349073071,170.0,195.0,21181.6,18337.333333333332,22838.7,107.0,-170.0,0,0.4,0.3333333333333333,0.4,190.0,20.0,5.0,175.0,-95.0,-1,0.8947363711913836,call,105835.0,105985.0,0.0
96574,2022-12-14 17:51:00,105860.0,105880.0,105745.0,105775.0,18700,105898.0,105908.33333333333,106040.49526307042,105912.25,105784.00473692958,-27.672533644130453,-18.95210135538403,-8.720432288746423,38.5003915969506,284.98947348981164,279.7447367449058,-5.244736744905822,-10.333333333328483,10.333333333328483,133.33333333332848,123.0,-31.4996084030494,8.5003915969506,85.0,135.0,18114.8,18763.666666666668,18063.0,50.0,-85.0,0,0.0,0.0,0.3,115.0,30.0,20.0,105.0,55.0,-1,0.7391297920610503,call,105725.0,105875.0,0.0
96590,2022-12-14 18:07:00,105815.0,106195.0,105760.0,105985.0,37407,105730.0,105723.09523809524,105969.11373230243,105709.5,105449.88626769757,-34.439475611099624,-74.47702965577184,40.03755404467222,61.96661039588564,576.919405116525,12.959702558262506,-563.9597025582625,6.904761904763291,6.904761904763291,-261.9047619047633,-255.0,-8.033389604114362,31.96661039588564,170.0,435.0,23112.8,29853.333333333332,17379.6,110.0,170.0,1,0.6,1.0,0.6,55.0,225.0,380.0,210.0,-145.0,1,0.44736830332413074,sell,106035.0,105885.0,
96607,2022-12-14 18:24:00,105875.0,105875.0,105660.0,105660.0,11477,105897.0,105909.28571428571,106094.20851138161,105928.25,105762.29148861839,17.57486074657936,41.01331929629826,-23.438458549718902,35.523007731950884,368.79669195914175,452.6483459795709,83.85165402042912,-12.285714285710128,12.285714285710128,249.28571428571013,237.0,-34.476992268049116,5.523007731950884,215.0,215.0,4877.8,5992.333333333333,5548.3,69.0,-215.0,0,0.0,0.0,0.2,215.0,0.0,0.0,215.0,40.0,-1,0.9999995348839372,call,105610.0,105760.0,
96634,2022-12-15 09:26:00,104930.0,104940.0,104830.0,104860.0,31200,104952.0,104966.19047619047,105088.70156668551,104977.0,104865.29843331449,-115.15415883720561,-136.77306033381424,21.61890149660863,37.083778851086144,248.22570374561474,241.11285187280737,-7.112851872807369,-14.190476190473419,14.190476190473419,106.19047619047342,92.0,-32.916221148913856,7.083778851086144,70.0,110.0,24019.6,26092.0,23426.0,51.0,-70.0,0,0.4,0.0,0.5,100.0,30.0,10.0,80.0,145.0,-1,0.6999993000007,call,104810.0,104960.0,1.0
96647,2022-12-15 09:39:00,105075.0,105160.0,105075.0,105160.0,23187,105083.0,105016.66666666667,105139.69799507357,105017.5,104895.30200492643,-7.073375847641728,-36.01074239616675,28.93736654852502,57.375395557372364,271.5511001634877,-6.724449918256141,-278.27555008174386,66.33333333332848,66.33333333332848,-143.33333333332848,-77.0,-12.624604442627636,27.375395557372364,85.0,85.0,19136.0,20869.0,17947.2,29.0,85.0,1,0.6,0.6666666666666666,0.6,0.0,85.0,85.0,0.0,15.0,1,0.9999988235307958,sell,105210.0,105060.0,0.0
96666,2022-12-15 09:58:00,105085.0,105120.0,105035.0,105065.0,25175,105133.0,105182.38095238095,105304.93936598515,105187.75,105070.56063401485,3.5847141633275896,24.612663719936297,-21.027949556608707,41.351738006661186,260.4208133003267,252.96040665016335,-7.46040665016335,-49.38095238094684,49.38095238094684,117.38095238094684,68.0,-28.648261993338814,11.351738006661186,20.0,85.0,24639.6,26872.666666666668,25708.1,49.0,-20.0,0,0.2,0.0,0.3,50.0,30.0,35.0,55.0,15.0,-1,0.3999992000016,call,105015.0,105165.0,0.0
96687,2022-12-15 10:19:00,105125.0,105160.0,105090.0,105145.0,10711,105080.0,105019.28571428571,105142.59960348868,105016.5,104890.40039651132,1.435811390474555,-18.05140948920993,19.487220879684486,57.62284769085395,280.22134108594037,11.610670542970183,-268.6106705429702,60.71428571428987,60.71428571428987,-125.71428571428987,-65.0,-12.377152309146048,27.622847690853952,20.0,70.0,25840.6,16588.0,29905.8,46.0,20.0,1,0.8,1.0,0.6,35.0,55.0,35.0,15.0,-50.0,1,0.5714269387801748,sell,105195.0,105045.0,1.0
96698,2022-12-15 10:30:00,105295.0,105580.0,105285.0,105485.0,79555,105192.0,105096.90476190476,105302.72760826912,105097.25,104891.77239173088,50.01816626879736,14.183399278013184,35.834766990784175,71.6514934468452,456.61690726471716,-159.44154636764142,-616.0584536323586,95.09523809523671,95.09523809523671,-388.0952380952367,-293.0,1.651493446845194,41.651493446845194,190.0,295.0,41521.4,57172.0,34606.0,110.0,190.0,1,0.8,1.0,0.6,10.0,200.0,285.0,95.0,-40.0,1,0.6666664327486201,sell,105535.0,105385.0,0.0
96709,2022-12-15 10:41:00,106225.0,106350.0,106185.0,106295.0,49606,106097.0,105503.09523809524,106271.49205209682,105523.5,104775.50794790318,283.38644139823737,197.17056602097296,86.21587537726441,83.25526424784118,1662.2045602151484,59.60228010757419,-1602.6022801075742,593.9047619047633,593.9047619047633,-791.9047619047633,-198.0,13.255264247841183,53.25526424784118,70.0,165.0,53475.0,61105.666666666664,54987.2,105.0,70.0,1,0.8,1.0,0.7,40.0,110.0,125.0,55.0,-5.0,1,0.5599995520003583,sell,106345.0,106195.0,0.0
96736,2022-12-15 11:08:00,106180.0,106295.0,106165.0,106260.0,48198,106134.0,106090.0,106216.12480769216,106084.5,105952.87519230784,63.91617741298978,69.45744382153778,-5.5412664085479975,63.063273605575134,292.4995726492489,-29.250213675375562,-321.74978632462444,44.0,44.0,-170.0,-126.0,-6.936726394424866,33.063273605575134,80.0,130.0,34350.2,41131.666666666664,33912.9,62.0,80.0,1,0.8,1.0,0.6,15.0,95.0,115.0,35.0,30.0,1,0.6956515689986357,sell,106310.0,106160.0,0.0
96750,2022-12-15 11:22:00,106350.0,106495.0,106345.0,106490.0,53925,106316.0,106191.90476190476,106405.85818154183,106202.5,105999.14181845817,77.59969327185536,61.302048884633635,16.297644387221723,70.86483358929077,451.9070700929442,-61.5464649535279,-513.4535350464721,124.09523809523671,124.09523809523671,-298.0952380952367,-174.0,0.8648335892907681,40.86483358929077,140.0,150.0,34452.4,37216.333333333336,30795.0,57.0,140.0,1,0.6,0.6666666666666666,0.6,5.0,145.0,145.0,5.0,170.0,1,0.9655165755058099,sell,106540.0,106390.0,0.0
96761,2022-12-15 11:33:00,106915.0,106980.0,106830.0,106880.0,53658,106734.0,106433.57142857143,106874.2699152365,106444.25,106014.2300847635,166.16023581605987,126.15308008785402,40.007155728205845,72.46328291003749,955.5998116366391,42.04990581831953,-913.5499058183195,300.4285714285652,300.4285714285652,-446.4285714285652,-146.0,2.463282910037492,42.46328291003749,35.0,150.0,61602.8,65682.66666666667,50051.4,108.0,-35.0,0,0.8,0.6666666666666666,0.5,85.0,50.0,65.0,100.0,55.0,1,0.538460710060446,sell,106930.0,106780.0,0.0
96775,2022-12-15 11:47:00,107345.0,107585.0,107330.0,107475.0,95666,107264.0,106944.52380952382,107428.3727408923,106971.75,106515.1272591077,231.65755042388628,207.18203394495362,24.47551647893266,74.54357512099028,1014.7172019828868,4.108600991443382,-1010.6086009914434,319.47619047618355,319.47619047618355,-530.4761904761835,-211.0,4.543575120990283,44.54357512099028,130.0,255.0,61809.2,79809.33333333333,54461.7,89.0,130.0,1,1.0,1.0,0.8,15.0,145.0,240.0,110.0,-30.0,1,0.5416664409723162,sell,107525.0,107375.0,1.0
96788,2022-12-15 12:00:00,106990.0,107020.0,106725.0,106750.0,100078,107113.0,107267.14285714286,107653.02664761181,107284.5,106915.97335238819,57.79689222770685,155.24390214678147,-97.44700991907462,35.024155996402406,818.948105804011,943.9740529020055,125.0259470979945,-154.14285714285506,154.14285714285506,517.1428571428551,363.0,-34.975844003597594,5.024155996402406,240.0,295.0,57109.4,72300.0,54617.6,129.0,-240.0,0,0.2,0.0,0.3,265.0,25.0,30.0,270.0,-20.0,-1,0.9056600355999866,call,106700.0,106850.0,0.0
96809,2022-12-15 12:21:00,106575.0,106595.0,106340.0,106340.0,57289,106507.0,106574.04761904762,106771.06427562551,106566.25,106361.43572437449,-127.98074613297649,-130.0214379097523,2.040691776775816,35.60826752717258,455.142834723345,453.8214173616725,-1.321417361672502,-67.04761904761835,67.04761904761835,234.04761904761835,167.0,-34.39173247282742,5.608267527172579,235.0,255.0,38370.6,38013.333333333336,36120.6,83.0,-235.0,0,0.4,0.0,0.5,235.0,0.0,20.0,255.0,-25.0,-1,0.9999995744682662,call,106290.0,106440.0,0.0
96820,2022-12-15 12:32:00,105770.0,105785.0,105515.0,105525.0,78841,105809.0,106214.28571428571,106736.36106349043,106195.5,105654.63893650957,-261.2837572694407,-212.4908021204081,-48.79295514903259,20.933464071955864,1201.9134744231706,1271.4567372115853,69.54326278841472,-405.2857142857101,405.2857142857101,689.2857142857101,284.0,-49.06653592804413,-9.066535928044136,245.0,270.0,49179.6,62417.333333333336,50011.3,116.0,-245.0,0,0.2,0.3333333333333333,0.3,255.0,10.0,15.0,260.0,65.0,-1,0.9607839369474757,call,105475.0,105625.0,0.0
96839,2022-12-15 12:51:00,105760.0,105760.0,105520.0,105525.0,45692,105669.0,105752.14285714286,105977.43585372844,105751.5,105525.56414627156,-129.89442634608713,-136.35342074847503,6.458994402387901,35.00095137308109,502.0796749520814,477.5398374760407,-24.539837476040702,-83.14285714285506,83.14285714285506,227.14285714285506,144.0,-34.99904862691891,5.000951373081087,235.0,240.0,30804.6,32113.333333333332,26705.0,91.0,-235.0,0,0.4,0.3333333333333333,0.4,240.0,5.0,0.0,235.0,75.0,-1,0.9791662586807255,call,105475.0,105625.0,1.0
96861,2022-12-15 13:13:00,105660.0,105670.0,105600.0,105620.0,23613,105716.0,105793.33333333333,105961.58930706458,105797.0,105632.41069293542,-36.85727806476643,-20.73226841186626,-16.12500965290017,39.74561410721236,365.7540156990872,359.8770078495436,-5.877007849543588,-77.33333333332848,77.33333333332848,173.33333333332848,96.0,-30.25438589278764,9.745614107212361,40.0,70.0,18813.8,22074.666666666668,18431.3,48.0,-40.0,0,0.2,0.0,0.3,60.0,20.0,10.0,50.0,20.0,-1,0.6666655555574074,call,105570.0,105720.0,1.0
96885,2022-12-15 13:37:00,105795.0,105795.0,105680.0,105695.0,24653,105763.0,105790.95238095238,105865.19175486713,105790.0,105714.80824513287,-9.444800735989702,-4.1827833375066295,-5.2620173984830725,43.33637882393704,167.09278859363985,178.54639429681993,11.453605703180074,-27.952380952381645,27.952380952381645,95.95238095238165,68.0,-26.66362117606296,13.33637882393704,100.0,115.0,18941.8,20923.0,16724.6,64.0,-100.0,0,0.4,0.3333333333333333,0.5,115.0,15.0,0.0,100.0,90.0,-1,0.8695644612482946,call,105645.0,105795.0,1.0
96908,2022-12-15 14:00:00,105775.0,105920.0,105775.0,105860.0,39626,105787.0,105759.28571428571,105852.79170221523,105760.0,105667.20829778477,5.787909891456366,-4.283902693275369,10.071812584731735,57.68189225603674,206.20378270052606,3.101891350263031,-203.10189135026303,27.714285714289872,27.714285714289872,-100.71428571428987,-73.0,-12.31810774396326,27.68189225603674,85.0,145.0,16840.0,20505.0,16046.8,50.0,85.0,1,0.6,0.6666666666666666,0.5,0.0,85.0,145.0,60.0,-40.0,1,0.5862064922713847,sell,105910.0,105760.0,0.0
96920,2022-12-15 14:12:00,105880.0,105960.0,105875.0,105935.0,26188,105870.0,105817.85714285714,105934.20980565822,105820.75,105707.29019434178,33.27074409594934,24.680113314601233,8.590630781348107,59.95184340615478,252.1329014626972,11.816450731348596,-240.3164507313486,52.142857142855064,52.142857142855064,-117.14285714285506,-65.0,-10.04815659384522,29.95184340615478,55.0,85.0,23961.8,22603.333333333332,19572.2,50.0,55.0,1,0.6,0.6666666666666666,0.7,5.0,60.0,80.0,25.0,85.0,1,0.6874991406260742,sell,105985.0,105835.0,0.0
96938,2022-12-15 14:30:00,106900.0,107220.0,106900.0,107185.0,111499,106874.0,106475.0,107135.2,106507.0,105878.8,263.3456419370341,224.32832840258965,39.01731353444444,77.70322256553465,1396.0,20.0,-1376.0,399.0,399.0,-710.0,-311.0,7.703222565534645,47.703222565534645,285.0,320.0,49294.8,58728.0,51095.6,115.0,285.0,1,1.0,1.0,0.7,0.0,285.0,320.0,35.0,-45.0,1,0.8906247216797746,sell,107235.0,107085.0,1.0
96988,2022-12-15 15:20:00,106360.0,106375.0,106320.0,106335.0,22394,106416.0,106448.80952380953,106555.13462760004,106446.75,106338.36537239996,-17.640057907628943,-7.674920330800821,-9.965137576828123,40.65785160832648,240.85472800009302,232.1773640000465,-8.67736400004651,-32.80952380952658,32.80952380952658,113.80952380952658,81.0,-29.34214839167352,10.657851608326482,25.0,55.0,20789.6,24483.0,20445.0,39.0,-25.0,0,0.2,0.0,0.3,40.0,15.0,15.0,40.0,-20.0,-1,0.6249984375039062,call,106285.0,106435.0,1.0
97000,2022-12-15 15:32:00,106325.0,106395.0,106225.0,106260.0,46011,106348.0,106423.80952380953,106551.10153582723,106419.25,106287.39846417277,-30.67300491502101,-15.986718451554186,-14.686286463466825,37.606662266234395,293.0034129494161,305.75170647470804,12.748293525291956,-75.80952380952658,75.80952380952658,163.80952380952658,88.0,-32.393337733765605,7.606662266234395,65.0,170.0,29399.2,27306.0,24022.6,56.0,-65.0,0,0.2,0.3333333333333333,0.4,100.0,35.0,70.0,135.0,40.0,-1,0.64999935000065,call,106210.0,106360.0,0.0
97011,2022-12-15 15:43:00,105740.0,105850.0,105690.0,105755.0,59800,105864.0,106236.19047619047,106635.44472289726,106224.0,105812.55527710274,-152.35462906610337,-95.54801531242754,-56.80661375367583,26.172211239184517,914.321606438345,926.1608032191725,11.839196780827479,-372.1904761904734,372.1904761904734,481.1904761904734,109.0,-43.82778876081548,-3.8277887608154835,15.0,160.0,46345.8,39403.333333333336,40427.0,124.0,15.0,1,0.6,0.6666666666666666,0.5,50.0,65.0,110.0,95.0,-10.0,-1,0.29999940000119996,call,105705.0,105855.0,1.0
97034,2022-12-15 16:06:00,106030.0,106070.0,105985.0,106000.0,21920,106059.0,106125.23809523809,106245.24187870082,106127.5,106009.75812129918,-31.60263745028351,-23.220648764989555,-8.381988685293955,41.468516191092625,261.64861933517386,258.32430966758693,-3.324309667586931,-66.23809523809177,66.23809523809177,125.23809523809177,59.0,-28.531483808907375,11.468516191092625,30.0,85.0,19698.8,23266.333333333332,18487.2,35.0,-30.0,0,0.2,0.0,0.2,45.0,15.0,40.0,70.0,50.0,-1,0.6666651851884773,call,105950.0,106100.0,1.0
